temp_station_name,record_date,temp_value
Cox's Bazar,2002/04/27,32.7
Cox's Bazar,2002/04/28,33.2
Cox's Bazar,2002/04/29,34
Cox's Bazar,2002/04/30,34.2
Cox's Bazar,2002/05/01,33.6
Cox's Bazar,2002/05/02,34.5
Cox's Bazar,2002/05/03,34.2
Cox's Bazar,2002/05/04,34.6
Cox's Bazar,2002/05/05,33.5
Cox's Bazar,2002/05/06,33.3
Cox's Bazar,2002/05/07,32.6
Cox's Bazar,2002/05/08,33.3
Cox's Bazar,2002/05/09,30.5
Cox's Bazar,2002/05/10,32
Cox's Bazar,2002/05/11,31.3
Cox's Bazar,2002/05/12,34
Cox's Bazar,2002/05/13,32.5
Cox's Bazar,2002/05/14,32.5
Cox's Bazar,2002/05/15,33.1
Cox's Bazar,2002/05/16,32.7
Cox's Bazar,2002/05/17,33.4
Cox's Bazar,2002/05/18,33.7
Cox's Bazar,2002/05/19,33.4
Cox's Bazar,2002/05/20,33.6
Cox's Bazar,2002/05/21,34.2
Cox's Bazar,2002/05/22,33.4
Cox's Bazar,2002/05/23,33.5
Cox's Bazar,2002/05/24,32.6
Cox's Bazar,2002/05/25,33.2
Cox's Bazar,2002/05/26,32.2
Cox's Bazar,2002/05/27,30
Cox's Bazar,2002/05/28,30.5
Cox's Bazar,2002/05/29,31.5
Cox's Bazar,2002/05/30,33.1
Cox's Bazar,2002/05/31,33
Cox's Bazar,2002/06/01,33.4
Cox's Bazar,2002/06/02,33.5
Cox's Bazar,2002/06/03,34
Cox's Bazar,2002/06/04,34.5
Cox's Bazar,2002/06/05,30.4
Cox's Bazar,2002/06/06,33.8
Cox's Bazar,2002/06/07,32
Cox's Bazar,2002/06/08,33
Cox's Bazar,2002/06/09,33.2
Cox's Bazar,2002/06/10,28.5
Cox's Bazar,2002/06/11,33.4
Cox's Bazar,2002/06/12,30.3
Cox's Bazar,2002/06/13,29.4
Cox's Bazar,2002/06/14,32.5
Cox's Bazar,2002/06/15,32.8
Cox's Bazar,2002/06/16,33.7
Cox's Bazar,2002/06/17,33.6
Cox's Bazar,2002/06/18,34
Cox's Bazar,2002/06/19,33.8
Cox's Bazar,2002/06/20,32.7
Cox's Bazar,2002/06/21,29.5
Cox's Bazar,2002/06/22,30.5
Cox's Bazar,2002/06/23,34.2
Cox's Bazar,2002/06/24,31.4
Cox's Bazar,2002/06/25,29.5
Cox's Bazar,2002/06/26,32.2
Cox's Bazar,2002/06/27,33
Cox's Bazar,2002/06/28,32.7
Cox's Bazar,2002/06/29,30.5
Cox's Bazar,2002/06/30,31
Cox's Bazar,2002/07/01,27.7
Cox's Bazar,2002/07/02,28.5
Cox's Bazar,2002/07/03,28.5
Cox's Bazar,2002/07/04,31
Cox's Bazar,2002/07/05,32.5
Cox's Bazar,2002/07/06,32.6
Cox's Bazar,2002/07/07,31.5
Cox's Bazar,2002/07/08,30.2
Cox's Bazar,2002/07/09,32.3
Cox's Bazar,2002/07/10,31
Cox's Bazar,2002/07/11,31.8
Cox's Bazar,2002/07/12,31.8
Cox's Bazar,2002/07/13,33.3
Cox's Bazar,2002/07/14,32
Cox's Bazar,2002/07/15,32.4
Cox's Bazar,2002/07/16,32.7
Cox's Bazar,2002/07/17,31.5
Cox's Bazar,2002/07/18,33.2
Cox's Bazar,2002/07/19,32.4
Cox's Bazar,2002/07/20,28.6
Cox's Bazar,2002/07/21,30
Cox's Bazar,2002/07/22,29.6
Cox's Bazar,2002/07/23,27.1
Cox's Bazar,2002/07/24,32.3
Cox's Bazar,2002/07/25,32
Cox's Bazar,2002/07/26,30.8
Cox's Bazar,2002/07/27,31.8
Cox's Bazar,2002/07/28,32.4
Cox's Bazar,2002/07/29,31.6
Cox's Bazar,2002/07/30,32
Cox's Bazar,2002/07/31,33.4
Cox's Bazar,2002/08/01,32.5
Cox's Bazar,2002/08/02,32
Cox's Bazar,2002/08/03,30
Cox's Bazar,2002/08/04,32.4
Cox's Bazar,2002/08/05,32.8
Cox's Bazar,2002/08/06,32
Cox's Bazar,2002/08/07,32.7
Cox's Bazar,2002/08/08,34.8
Cox's Bazar,2002/08/09,31.8
Cox's Bazar,2002/08/10,32.5
Cox's Bazar,2002/08/11,31.7
Cox's Bazar,2002/08/12,28.6
Cox's Bazar,2002/08/13,31.3
Cox's Bazar,2002/08/14,29.6
Cox's Bazar,2002/08/15,29.1
Cox's Bazar,2002/08/16,27.4
Cox's Bazar,2002/08/17,32.1
Cox's Bazar,2002/08/18,32.3
Cox's Bazar,2002/08/19,32.2
Cox's Bazar,2002/08/20,32.5
Cox's Bazar,2002/08/21,32.9
Cox's Bazar,2002/08/22,32.7
Cox's Bazar,2002/08/23,32.5
Cox's Bazar,2002/08/24,32.5
Cox's Bazar,2002/08/25,32
Cox's Bazar,2002/08/26,30.4
Cox's Bazar,2002/08/27,32.4
Cox's Bazar,2002/08/28,31
Cox's Bazar,2002/08/29,32.2
Cox's Bazar,2002/08/30,32
Cox's Bazar,2002/08/31,32.1
Cox's Bazar,2002/09/01,32.7
Cox's Bazar,2002/09/02,33.5
Cox's Bazar,2002/09/03,33
Cox's Bazar,2002/09/04,33.4
Cox's Bazar,2002/09/05,33.8
Cox's Bazar,2002/09/06,32.4
Cox's Bazar,2002/09/07,35
Cox's Bazar,2002/09/08,31.5
Cox's Bazar,2002/09/09,30
Cox's Bazar,2002/09/10,31.4
Cox's Bazar,2002/09/11,31.2
Cox's Bazar,2002/09/12,32.7
Cox's Bazar,2002/09/13,33
Cox's Bazar,2002/09/14,33
Cox's Bazar,2002/09/15,33
Cox's Bazar,2002/09/16,32.8
Cox's Bazar,2002/09/17,33.1
Cox's Bazar,2002/09/18,33
Cox's Bazar,2002/09/19,33.6
Cox's Bazar,2002/09/20,34.3
Cox's Bazar,2002/09/21,33.5
Cox's Bazar,2002/09/22,33.5
Cox's Bazar,2002/09/23,31.5
Cox's Bazar,2002/09/24,32.3
Cox's Bazar,2002/09/25,32.8
Cox's Bazar,2002/09/26,32.6
Cox's Bazar,2002/09/27,31
Cox's Bazar,2002/09/28,32.4
Cox's Bazar,2002/09/29,33.1
Cox's Bazar,2002/09/30,33
Cox's Bazar,2002/10/01,33.6
Cox's Bazar,2002/10/02,34
Cox's Bazar,2002/10/03,33.7
Cox's Bazar,2002/10/04,33.6
Cox's Bazar,2002/10/05,33.5
Cox's Bazar,2002/10/06,34.2
Cox's Bazar,2002/10/07,34
Cox's Bazar,2002/10/08,34.2
Cox's Bazar,2002/10/09,33.1
Cox's Bazar,2002/10/10,34.5
Cox's Bazar,2002/10/11,33.5
Cox's Bazar,2002/10/12,34
Cox's Bazar,2002/10/13,33
Cox's Bazar,2002/10/14,25.3
Cox's Bazar,2002/10/15,24.4
Cox's Bazar,2002/10/16,31.5
Cox's Bazar,2002/10/17,32
Cox's Bazar,2002/10/18,32.5
Cox's Bazar,2002/10/19,32.5
Cox's Bazar,2002/10/20,27
Cox's Bazar,2002/10/21,32.2
Cox's Bazar,2002/10/22,32.8
Cox's Bazar,2002/10/23,33
Cox's Bazar,2002/10/24,31.5
Cox's Bazar,2002/10/25,32
Cox's Bazar,2002/10/26,32.2
Cox's Bazar,2002/10/27,32.6
Cox's Bazar,2002/10/28,32.2
Cox's Bazar,2002/10/29,31.4
Cox's Bazar,2002/10/30,31
Cox's Bazar,2002/10/31,31.6
Cox's Bazar,2002/11/01,30.5
Cox's Bazar,2002/11/02,33.6
Cox's Bazar,2002/11/03,30.8
Cox's Bazar,2002/11/04,32
Cox's Bazar,2002/11/05,32.2
Cox's Bazar,2002/11/06,32.7
Cox's Bazar,2002/11/07,31.6
Cox's Bazar,2002/11/08,32.5
Cox's Bazar,2002/11/09,33
Cox's Bazar,2002/11/10,33.4
Cox's Bazar,2002/11/11,29
Cox's Bazar,2002/11/12,25
Cox's Bazar,2002/11/13,28.5
Cox's Bazar,2002/11/14,28.8
Cox's Bazar,2002/11/15,28.9
Cox's Bazar,2002/11/16,30.2
Cox's Bazar,2002/11/17,30
Cox's Bazar,2002/11/18,29.6
Cox's Bazar,2002/11/19,29.4
Cox's Bazar,2002/11/20,29.5
Cox's Bazar,2002/11/21,29.3
Cox's Bazar,2002/11/22,29.6
Cox's Bazar,2002/11/23,31
Cox's Bazar,2002/11/24,30.4
Cox's Bazar,2002/11/25,32
Cox's Bazar,2002/11/26,26.1
Cox's Bazar,2002/11/27,30.5
Cox's Bazar,2002/11/28,29.5
Cox's Bazar,2002/11/29,29.6
Cox's Bazar,2002/11/30,31.5
Cox's Bazar,2002/12/01,30.3
Cox's Bazar,2002/12/02,30.5
Cox's Bazar,2002/12/03,31.4
Cox's Bazar,2002/12/04,30
Cox's Bazar,2002/12/05,28.8
Cox's Bazar,2002/12/06,26.2
Cox's Bazar,2002/12/07,26.6
Cox's Bazar,2002/12/08,27.3
Cox's Bazar,2002/12/09,27.9
Cox's Bazar,2002/12/10,27.5
Cox's Bazar,2002/12/11,27.6
Cox's Bazar,2002/12/12,28.5
Cox's Bazar,2002/12/13,27.8
Cox's Bazar,2002/12/14,27.7
Cox's Bazar,2002/12/15,27.5
Cox's Bazar,2002/12/16,28.4
Cox's Bazar,2002/12/17,28.4
Cox's Bazar,2002/12/18,27.8
Cox's Bazar,2002/12/19,28.8
Cox's Bazar,2002/12/20,29.5
Cox's Bazar,2002/12/21,29.5
Cox's Bazar,2002/12/22,29
Cox's Bazar,2002/12/23,28
Cox's Bazar,2002/12/24,27.6
Cox's Bazar,2002/12/25,26.5
Cox's Bazar,2002/12/26,27.3
Cox's Bazar,2002/12/27,27
Cox's Bazar,2002/12/28,26.4
Cox's Bazar,2002/12/29,26.5
Cox's Bazar,2002/12/30,25.2
Cox's Bazar,2002/12/31,28
Cox's Bazar,2003/01/01,29.3
Cox's Bazar,2003/01/02,26.5
Cox's Bazar,2003/01/03,30
Cox's Bazar,2003/01/04,28
Cox's Bazar,2003/01/05,25.5
Cox's Bazar,2003/01/06,25.4
Cox's Bazar,2003/01/07,27
Cox's Bazar,2003/01/08,23.8
Cox's Bazar,2003/01/09,21.8
Cox's Bazar,2003/01/10,23
Cox's Bazar,2003/01/11,21
Cox's Bazar,2003/01/12,24.2
Cox's Bazar,2003/01/13,24.6
Cox's Bazar,2003/01/14,21.5
Cox's Bazar,2003/01/15,23.5
Cox's Bazar,2003/01/16,27.2
Cox's Bazar,2003/01/17,28
Cox's Bazar,2003/01/18,28.6
Cox's Bazar,2003/01/19,28
Cox's Bazar,2003/01/20,27.6
Cox's Bazar,2003/01/21,26.7
Cox's Bazar,2003/01/22,24
Cox's Bazar,2003/01/23,25.3
Cox's Bazar,2003/01/24,27
Cox's Bazar,2003/01/25,29
Cox's Bazar,2003/01/26,28.2
Cox's Bazar,2003/01/27,28.3
Cox's Bazar,2003/01/28,28
Cox's Bazar,2003/01/29,29.5
Cox's Bazar,2003/01/30,28.8
Cox's Bazar,2003/01/31,28.4
Cox's Bazar,2003/02/01,30
Cox's Bazar,2003/02/02,30.5
Cox's Bazar,2003/02/03,29.8
Cox's Bazar,2003/02/04,27.9
Cox's Bazar,2003/02/05,25.8
Cox's Bazar,2003/02/06,29.2
Cox's Bazar,2003/02/07,29.4
Cox's Bazar,2003/02/08,29.9
Cox's Bazar,2003/02/09,30.5
Cox's Bazar,2003/02/10,30
Cox's Bazar,2003/02/11,31.3
Cox's Bazar,2003/02/12,32.4
Cox's Bazar,2003/02/13,29.9
Cox's Bazar,2003/02/14,25.5
Cox's Bazar,2003/02/15,29.9
Cox's Bazar,2003/02/16,30.4
Cox's Bazar,2003/02/17,30.2
Cox's Bazar,2003/02/18,31.6
Cox's Bazar,2003/02/19,32.2
Cox's Bazar,2003/02/20,32.4
Cox's Bazar,2003/02/21,32
Cox's Bazar,2003/02/22,30.2
Cox's Bazar,2003/02/23,29.6
Cox's Bazar,2003/02/24,30
Cox's Bazar,2003/02/25,31
Cox's Bazar,2003/02/26,31
Cox's Bazar,2003/02/27,31.4
Cox's Bazar,2003/02/28,32.2
Cox's Bazar,2003/03/01,33
Cox's Bazar,2003/03/02,33.5
Cox's Bazar,2003/03/03,32.8
Cox's Bazar,2003/03/04,31.7
Cox's Bazar,2003/03/05,30.4
Cox's Bazar,2003/03/06,30
Cox's Bazar,2003/03/07,29.8
Cox's Bazar,2003/03/08,31.8
Cox's Bazar,2003/03/09,31.2
Cox's Bazar,2003/03/10,32.5
Cox's Bazar,2003/03/11,31.4
Cox's Bazar,2003/03/12,30.2
Cox's Bazar,2003/03/13,30
Cox's Bazar,2003/03/14,31.5
Cox's Bazar,2003/03/15,30.4
Cox's Bazar,2003/03/16,30.2
Cox's Bazar,2003/03/17,24.6
Cox's Bazar,2003/03/18,25.6
Cox's Bazar,2003/03/19,29.5
Cox's Bazar,2003/03/20,31.5
Cox's Bazar,2003/03/21,32.5
Cox's Bazar,2003/03/22,30.9
Cox's Bazar,2003/03/23,31
Cox's Bazar,2003/03/24,31
Cox's Bazar,2003/03/25,31
Cox's Bazar,2003/03/26,31.1
Cox's Bazar,2003/03/27,32.8
Cox's Bazar,2003/03/28,32
Cox's Bazar,2003/03/29,32.8
Cox's Bazar,2003/03/30,31.6
Cox's Bazar,2003/03/31,31
Cox's Bazar,2003/04/01,31
Cox's Bazar,2003/04/02,32
Cox's Bazar,2003/04/03,31.8
Cox's Bazar,2003/04/04,32.6
Cox's Bazar,2003/04/05,34
Cox's Bazar,2003/04/06,34.5
Cox's Bazar,2003/04/07,33.5
Cox's Bazar,2003/04/08,33.8
Cox's Bazar,2003/04/09,34
Cox's Bazar,2003/04/10,33.4
Cox's Bazar,2003/04/11,33.6
Cox's Bazar,2003/04/12,32.6
Cox's Bazar,2003/04/13,33
Cox's Bazar,2003/04/14,33.6
Cox's Bazar,2003/04/15,33.5
Cox's Bazar,2003/04/16,34.4
Cox's Bazar,2003/04/17,33
Cox's Bazar,2003/04/18,33.3
Cox's Bazar,2003/04/19,34.4
Cox's Bazar,2003/04/20,33.9
Cox's Bazar,2003/04/21,34.5
Cox's Bazar,2003/04/22,34.6
Cox's Bazar,2003/04/23,34.6
Cox's Bazar,2003/04/24,34.5
Cox's Bazar,2003/04/25,35.2
Cox's Bazar,2003/04/26,35.4
Cox's Bazar,2003/04/27,34.5
Cox's Bazar,2003/04/28,35.5
Cox's Bazar,2003/04/29,36.6
Cox's Bazar,2003/04/30,35
Cox's Bazar,2003/05/01,33.5
Cox's Bazar,2003/05/02,32.8
Cox's Bazar,2003/05/03,32
Cox's Bazar,2003/05/04,33.3
Cox's Bazar,2003/05/05,33.8
Cox's Bazar,2003/05/06,34
Cox's Bazar,2003/05/07,34.6
Cox's Bazar,2003/05/08,35
Cox's Bazar,2003/05/09,35.8
Cox's Bazar,2003/05/10,35.6
Cox's Bazar,2003/05/11,35.2
Cox's Bazar,2003/05/12,35.4
Cox's Bazar,2003/05/13,34.2
Cox's Bazar,2003/05/14,28.2
Cox's Bazar,2003/05/15,31
Cox's Bazar,2003/05/16,26.3
Cox's Bazar,2003/05/17,31.8
Cox's Bazar,2003/05/18,33.8
Cox's Bazar,2003/05/19,33.5
Cox's Bazar,2003/05/20,34.3
Cox's Bazar,2003/05/21,31.6
Cox's Bazar,2003/05/22,33.4
Cox's Bazar,2003/05/23,33.4
Cox's Bazar,2003/05/24,33.6
Cox's Bazar,2003/05/25,33.5
Cox's Bazar,2003/05/26,33.8
Cox's Bazar,2003/05/27,34
Cox's Bazar,2003/05/28,32.5
Cox's Bazar,2003/05/29,34.4
Cox's Bazar,2003/05/30,34.4
Cox's Bazar,2003/05/31,35
Cox's Bazar,2003/06/01,35
Cox's Bazar,2003/06/02,35.2
Cox's Bazar,2003/06/03,33.4
Cox's Bazar,2003/06/04,28
Cox's Bazar,2003/06/05,27.5
Cox's Bazar,2003/06/06,32.4
Cox's Bazar,2003/06/07,31.6
Cox's Bazar,2003/06/08,30
Cox's Bazar,2003/06/09,30.5
Cox's Bazar,2003/06/10,25
Cox's Bazar,2003/06/11,25.2
Cox's Bazar,2003/06/12,26
Cox's Bazar,2003/06/13,28.2
Cox's Bazar,2003/06/14,32.7
Cox's Bazar,2003/06/15,31.1
Cox's Bazar,2003/06/16,31
Cox's Bazar,2003/06/17,29
Cox's Bazar,2003/06/18,31.2
Cox's Bazar,2003/06/19,32.5
Cox's Bazar,2003/06/20,30
Cox's Bazar,2003/06/21,27.4
Cox's Bazar,2003/06/22,26.6
Cox's Bazar,2003/06/23,30.2
Cox's Bazar,2003/06/24,32.5
Cox's Bazar,2003/06/25,27.7
Cox's Bazar,2003/06/26,30.6
Cox's Bazar,2003/06/27,32
Cox's Bazar,2003/06/28,31
Cox's Bazar,2003/06/29,31.5
Cox's Bazar,2003/06/30,29
Cox's Bazar,2003/07/01,31.7
Cox's Bazar,2003/07/02,32
Cox's Bazar,2003/07/03,31.5
Cox's Bazar,2003/07/04,32.2
Cox's Bazar,2003/07/05,32.8
Cox's Bazar,2003/07/06,32.5
Cox's Bazar,2003/07/07,32.5
Cox's Bazar,2003/07/08,33
Cox's Bazar,2003/07/09,32.6
Cox's Bazar,2003/07/10,33
Cox's Bazar,2003/07/11,31
Cox's Bazar,2003/07/12,32.4
Cox's Bazar,2003/07/13,32.7
Cox's Bazar,2003/07/14,32
Cox's Bazar,2003/07/15,34.1
Cox's Bazar,2003/07/16,32.7
Cox's Bazar,2003/07/17,33
Cox's Bazar,2003/07/18,32.7
Cox's Bazar,2003/07/19,32.4
Cox's Bazar,2003/07/20,31
Cox's Bazar,2003/07/21,32.7
Cox's Bazar,2003/07/22,31.9
Cox's Bazar,2003/07/23,33.5
Cox's Bazar,2003/07/24,33
Cox's Bazar,2003/07/25,32.2
Cox's Bazar,2003/07/26,31.1
Cox's Bazar,2003/07/27,32
Cox's Bazar,2003/07/28,31.4
Cox's Bazar,2003/07/29,30.5
Cox's Bazar,2003/07/30,28.8
Cox's Bazar,2003/07/31,31
Cox's Bazar,2003/08/01,31.3
Cox's Bazar,2003/08/02,31.7
Cox's Bazar,2003/08/03,32
Cox's Bazar,2003/08/04,32.6
Cox's Bazar,2003/08/05,33.4
Cox's Bazar,2003/08/06,33.8
Cox's Bazar,2003/08/07,33.5
Cox's Bazar,2003/08/08,33
Cox's Bazar,2003/08/09,30
Cox's Bazar,2003/08/10,32.3
Cox's Bazar,2003/08/11,32.2
Cox's Bazar,2003/08/12,28
Cox's Bazar,2003/08/13,31
Cox's Bazar,2003/08/14,31
Cox's Bazar,2003/08/15,30
Cox's Bazar,2003/08/16,33
Cox's Bazar,2003/08/17,33.1
Cox's Bazar,2003/08/18,32.3
Cox's Bazar,2003/08/19,31.5
Cox's Bazar,2003/08/20,33.5
Cox's Bazar,2003/08/21,34.2
Cox's Bazar,2003/08/22,31
Cox's Bazar,2003/08/23,33.5
Cox's Bazar,2003/08/24,31
Cox's Bazar,2003/08/25,33
Cox's Bazar,2003/08/26,34
Cox's Bazar,2003/08/27,32.5
Cox's Bazar,2003/08/28,32.5
Cox's Bazar,2003/08/29,28
Cox's Bazar,2003/08/30,32
Cox's Bazar,2003/08/31,31.5
Cox's Bazar,2003/09/01,31
Cox's Bazar,2003/09/02,30
Cox's Bazar,2003/09/03,31.5
Cox's Bazar,2003/09/04,31.6
Cox's Bazar,2003/09/05,33.2
Cox's Bazar,2003/09/06,32.5
Cox's Bazar,2003/09/07,27
Cox's Bazar,2003/09/08,30.6
Cox's Bazar,2003/09/09,32.4
Cox's Bazar,2003/09/10,32.2
Cox's Bazar,2003/09/11,31
Cox's Bazar,2003/09/12,32.3
Cox's Bazar,2003/09/13,33.4
Cox's Bazar,2003/09/14,32.6
Cox's Bazar,2003/09/15,32.5
Cox's Bazar,2003/09/16,32.2
Cox's Bazar,2003/09/17,33.2
Cox's Bazar,2003/09/18,33
Cox's Bazar,2003/09/19,32.5
Cox's Bazar,2003/09/20,32.6
Cox's Bazar,2003/09/21,32.2
Cox's Bazar,2003/09/22,33.2
Cox's Bazar,2003/09/23,33.5
Cox's Bazar,2003/09/24,32
Cox's Bazar,2003/09/25,33.1
Cox's Bazar,2003/09/26,33
Cox's Bazar,2003/09/27,33.2
Cox's Bazar,2003/09/28,33.2
Cox's Bazar,2003/09/29,33.7
Cox's Bazar,2003/09/30,34.4
Cox's Bazar,2003/10/01,32.5
Cox's Bazar,2003/10/02,34.2
Cox's Bazar,2003/10/03,34.8
Cox's Bazar,2003/10/04,35.3
Cox's Bazar,2003/10/05,35
Cox's Bazar,2003/10/06,34
Cox's Bazar,2003/10/07,33.1
Cox's Bazar,2003/10/08,27.2
Cox's Bazar,2003/10/09,29.5
Cox's Bazar,2003/10/10,31.8
Cox's Bazar,2003/10/11,29.2
Cox's Bazar,2003/10/12,31.5
Cox's Bazar,2003/10/13,33.5
Cox's Bazar,2003/10/14,33.8
Cox's Bazar,2003/10/15,32.2
Cox's Bazar,2003/10/16,33.8
Cox's Bazar,2003/10/17,33.5
Cox's Bazar,2003/10/18,33.2
Cox's Bazar,2003/10/19,34
Cox's Bazar,2003/10/20,34
Cox's Bazar,2003/10/21,34
Cox's Bazar,2003/10/22,33.6
Cox's Bazar,2003/10/23,33.6
Cox's Bazar,2003/10/24,33.5
Cox's Bazar,2003/10/25,33
Cox's Bazar,2003/10/26,33.6
Cox's Bazar,2003/10/27,34.2
Cox's Bazar,2003/10/28,33.5
Cox's Bazar,2003/10/29,34
Cox's Bazar,2003/10/30,33.6
Cox's Bazar,2003/10/31,34.2
Cox's Bazar,2003/11/01,33
Cox's Bazar,2003/11/02,34
Cox's Bazar,2003/11/03,33.4
Cox's Bazar,2003/11/04,32.3
Cox's Bazar,2003/11/05,32.4
Cox's Bazar,2003/11/06,32
Cox's Bazar,2003/11/07,32
Cox's Bazar,2003/11/08,31.5
Cox's Bazar,2003/11/09,31.8
Cox's Bazar,2003/11/10,32
Cox's Bazar,2003/11/11,32.4
Cox's Bazar,2003/11/12,32.7
Cox's Bazar,2003/11/13,32.5
Cox's Bazar,2003/11/14,32
Cox's Bazar,2003/11/15,31.8
Cox's Bazar,2003/11/16,30.8
Cox's Bazar,2003/11/17,30.5
Cox's Bazar,2003/11/18,30
Cox's Bazar,2003/11/19,30.8
Cox's Bazar,2003/11/20,31
Cox's Bazar,2003/11/21,31
Cox's Bazar,2003/11/22,30.1
Cox's Bazar,2003/11/23,29.9
Cox's Bazar,2003/11/24,30
Cox's Bazar,2003/11/25,30.5
Cox's Bazar,2003/11/26,30.4
Cox's Bazar,2003/11/27,30.6
Cox's Bazar,2003/11/28,29.5
Cox's Bazar,2003/11/29,29
Cox's Bazar,2003/11/30,28.7
Cox's Bazar,2003/12/01,29
Cox's Bazar,2003/12/02,30
Cox's Bazar,2003/12/03,29.5
Cox's Bazar,2003/12/04,28.6
Cox's Bazar,2003/12/05,29.4
Cox's Bazar,2003/12/06,30
Cox's Bazar,2003/12/07,29.5
Cox's Bazar,2003/12/08,30.5
Cox's Bazar,2003/12/09,30.2
Cox's Bazar,2003/12/10,30.5
Cox's Bazar,2003/12/11,31
Cox's Bazar,2003/12/12,30.2
Cox's Bazar,2003/12/13,30.5
Cox's Bazar,2003/12/14,31.2
Cox's Bazar,2003/12/15,31.5
Cox's Bazar,2003/12/16,30.8
Cox's Bazar,2003/12/17,28
Cox's Bazar,2003/12/18,31
Cox's Bazar,2003/12/19,29.2
Cox's Bazar,2003/12/20,30
Cox's Bazar,2003/12/21,29
Cox's Bazar,2003/12/22,28.8
Cox's Bazar,2003/12/23,29.1
Cox's Bazar,2003/12/24,28
Cox's Bazar,2003/12/25,27.4
Cox's Bazar,2003/12/26,26.8
Cox's Bazar,2003/12/27,28
Cox's Bazar,2003/12/28,29
Cox's Bazar,2003/12/29,27
Cox's Bazar,2003/12/30,24.3
Cox's Bazar,2003/12/31,27
Cox's Bazar,2004/01/01,25
Cox's Bazar,2004/01/02,23.4
Cox's Bazar,2004/01/03,25
Cox's Bazar,2004/01/04,23
Cox's Bazar,2004/01/05,26.2
Cox's Bazar,2004/01/06,27.5
Cox's Bazar,2004/01/07,26.6
Cox's Bazar,2004/01/08,26.6
Cox's Bazar,2004/01/09,25.5
Cox's Bazar,2004/01/10,25.2
Cox's Bazar,2004/01/11,29
Cox's Bazar,2004/01/12,28.2
Cox's Bazar,2004/01/13,27.9
Cox's Bazar,2004/01/14,27.5
Cox's Bazar,2004/01/15,28.5
Cox's Bazar,2004/01/16,28
Cox's Bazar,2004/01/17,27.8
Cox's Bazar,2004/01/18,27
Cox's Bazar,2004/01/19,28.6
Cox's Bazar,2004/01/20,27.6
Cox's Bazar,2004/01/21,27.4
Cox's Bazar,2004/01/22,28.5
Cox's Bazar,2004/01/23,28.6
Cox's Bazar,2004/01/24,29.2
Cox's Bazar,2004/01/25,27.6
Cox's Bazar,2004/01/26,23.2
Cox's Bazar,2004/01/27,26.4
Cox's Bazar,2004/01/28,25.8
Cox's Bazar,2004/01/29,25.7
Cox's Bazar,2004/01/30,27.5
Cox's Bazar,2004/01/31,36
Cox's Bazar,2004/02/01,31.2
Cox's Bazar,2004/02/02,30.5
Cox's Bazar,2004/02/03,28.5
Cox's Bazar,2004/02/04,26.2
Cox's Bazar,2004/02/05,25.5
Cox's Bazar,2004/02/06,23.5
Cox's Bazar,2004/02/07,28.5
Cox's Bazar,2004/02/08,28
Cox's Bazar,2004/02/09,28
Cox's Bazar,2004/02/10,28.4
Cox's Bazar,2004/02/11,28
Cox's Bazar,2004/02/12,32
Cox's Bazar,2004/02/13,31.7
Cox's Bazar,2004/02/14,31
Cox's Bazar,2004/02/15,30.8
Cox's Bazar,2004/02/16,28.4
Cox's Bazar,2004/02/17,31
Cox's Bazar,2004/02/18,32.3
Cox's Bazar,2004/02/19,29.5
Cox's Bazar,2004/02/20,29
Cox's Bazar,2004/02/21,29
Cox's Bazar,2004/02/22,32.2
Cox's Bazar,2004/02/23,29.4
Cox's Bazar,2004/02/24,29.2
Cox's Bazar,2004/02/25,31.1
Cox's Bazar,2004/02/26,29.5
Cox's Bazar,2004/02/27,30
Cox's Bazar,2004/02/28,30
Cox's Bazar,2004/02/29,30.2
Cox's Bazar,2004/03/01,30.6
Cox's Bazar,2004/03/02,30.6
Cox's Bazar,2004/03/03,31.5
Cox's Bazar,2004/03/04,33.6
Cox's Bazar,2004/03/05,31
Cox's Bazar,2004/03/06,31
Cox's Bazar,2004/03/07,32.5
Cox's Bazar,2004/03/08,35.6
Cox's Bazar,2004/03/09,32
Cox's Bazar,2004/03/10,23.8
Cox's Bazar,2004/03/11,30.5
Cox's Bazar,2004/03/12,32
Cox's Bazar,2004/03/13,33.8
Cox's Bazar,2004/03/14,35.2
Cox's Bazar,2004/03/15,32.4
Cox's Bazar,2004/03/16,32
Cox's Bazar,2004/03/17,31.2
Cox's Bazar,2004/03/18,32
Cox's Bazar,2004/03/19,31.6
Cox's Bazar,2004/03/20,32.2
Cox's Bazar,2004/03/21,31.5
Cox's Bazar,2004/03/22,31.8
Cox's Bazar,2004/03/23,31.8
Cox's Bazar,2004/03/24,31.8
Cox's Bazar,2004/03/25,32.4
Cox's Bazar,2004/03/26,32.8
Cox's Bazar,2004/03/27,32.7
Cox's Bazar,2004/03/28,33
Cox's Bazar,2004/03/29,32.9
Cox's Bazar,2004/03/30,33.2
Cox's Bazar,2004/03/31,33
Cox's Bazar,2004/04/01,33.5
Cox's Bazar,2004/04/02,32.2
Cox's Bazar,2004/04/03,32.8
Cox's Bazar,2004/04/04,32.8
Cox's Bazar,2004/04/05,33.1
Cox's Bazar,2004/04/06,33
Cox's Bazar,2004/04/07,26.4
Cox's Bazar,2004/04/08,31
Cox's Bazar,2004/04/09,31.5
Cox's Bazar,2004/04/10,31.3
Cox's Bazar,2004/04/11,32
Cox's Bazar,2004/04/12,32
Cox's Bazar,2004/04/13,32.1
