sunshine_station_name,record_date,sunshine_hours
Chandpur,2015/09/09,5.5
Chandpur,2016/09/09,7
Chandpur,2018/09/09,8.2
Chandpur,2019/09/09,4.2
Chandpur,1979/09/10,8.4
Chandpur,1980/09/10,7.7
Chandpur,1981/09/10,10.2
Chandpur,1982/09/10,5.8
Chandpur,1983/09/10,2.2
Chandpur,1986/09/10,5.4
Chandpur,1987/09/10,0.8
Chandpur,1988/09/10,8.4
Chandpur,1989/09/10,0
Chandpur,1990/09/10,0
Chandpur,1991/09/10,3.3
Chandpur,1992/09/10,6.7
Chandpur,1993/09/10,7.5
Chandpur,1994/09/10,1.3
Chandpur,1995/09/10,1.3
Chandpur,1996/09/10,8
Chandpur,1997/09/10,6.7
Chandpur,1998/09/10,5.4
Chandpur,1999/09/10,4.1
Chandpur,2000/09/10,9
Chandpur,2001/09/10,6.8
Chandpur,2002/09/10,6.8
Chandpur,2003/09/10,1.5
Chandpur,2005/09/10,8.9
Chandpur,2006/09/10,7.5
Chandpur,2007/09/10,0
Chandpur,2008/09/10,2.7
Chandpur,2009/09/10,0
Chandpur,2010/09/10,0
Chandpur,2011/09/10,7.7
Chandpur,2012/09/10,8.7
Chandpur,2013/09/10,1
Chandpur,2014/09/10,4.8
Chandpur,2015/09/10,8
Chandpur,2016/09/10,0.1
Chandpur,2018/09/10,3.7
Chandpur,2019/09/10,2.1
Chandpur,1977/09/11,9.4
Chandpur,1979/09/11,8
Chandpur,1981/09/11,9.7
Chandpur,1982/09/11,6
Chandpur,1986/09/11,0
Chandpur,1988/09/11,8.9
Chandpur,1989/09/11,8.3
Chandpur,1990/09/11,7.7
Chandpur,1991/09/11,7
Chandpur,1992/09/11,7.8
Chandpur,1993/09/11,6.2
Chandpur,1994/09/11,3.6
Chandpur,1995/09/11,0
Chandpur,1996/09/11,9.2
Chandpur,1997/09/11,6.6
Chandpur,1998/09/11,6
Chandpur,1999/09/11,7.7
Chandpur,2000/09/11,6.1
Chandpur,2001/09/11,4.3
Chandpur,2002/09/11,6.8
Chandpur,2003/09/11,8
Chandpur,2005/09/11,5.8
Chandpur,2006/09/11,0
Chandpur,2007/09/11,7.3
Chandpur,2008/09/11,7.2
Chandpur,2009/09/11,7.8
Chandpur,2010/09/11,9
Chandpur,2011/09/11,8.9
Chandpur,2012/09/11,6.7
Chandpur,2013/09/11,9.8
Chandpur,2014/09/11,3.2
Chandpur,2015/09/11,2.7
Chandpur,2016/09/11,8
Chandpur,2018/09/11,7.4
Chandpur,2019/09/11,0
Chandpur,1977/09/12,7.8
Chandpur,1979/09/12,5.7
Chandpur,1981/09/12,0
Chandpur,1982/09/12,3.5
Chandpur,1983/09/12,4.5
Chandpur,1986/09/12,8
Chandpur,1987/09/12,8.2
Chandpur,1989/09/12,7
Chandpur,1990/09/12,6.3
Chandpur,1991/09/12,5.9
Chandpur,1992/09/12,7.7
Chandpur,1993/09/12,7
Chandpur,1994/09/12,5.8
Chandpur,1995/09/12,4.6
Chandpur,1996/09/12,7.3
Chandpur,1997/09/12,0
Chandpur,1998/09/12,6.6
Chandpur,1999/09/12,0.5
Chandpur,2000/09/12,8.3
Chandpur,2001/09/12,6.1
Chandpur,2002/09/12,7.8
Chandpur,2003/09/12,7.8
Chandpur,2005/09/12,8.9
Chandpur,2006/09/12,6.3
Chandpur,2007/09/12,4.5
Chandpur,2008/09/12,1.9
Chandpur,2009/09/12,3.5
Chandpur,2010/09/12,0
Chandpur,2011/09/12,7.7
Chandpur,2012/09/12,4
Chandpur,2013/09/12,0.3
Chandpur,2014/09/12,1.7
Chandpur,2015/09/12,1.5
Chandpur,2016/09/12,8
Chandpur,2018/09/12,6.5
Chandpur,2019/09/12,5.7
Chandpur,1979/10/01,8.9
Chandpur,1980/10/01,3.3
Chandpur,1981/10/01,8.5
Chandpur,1982/10/01,6.5
Chandpur,1983/10/01,0.1
Chandpur,1984/10/01,0.3
Chandpur,1987/10/01,7.8
Chandpur,1990/10/01,7.5
Chandpur,1991/10/01,0.1
Chandpur,1992/10/01,7.2
Chandpur,1993/10/01,0
Chandpur,1994/10/01,3.4
Chandpur,1995/10/01,7
Chandpur,1996/10/01,7.8
Chandpur,1997/10/01,7.9
Chandpur,1998/10/01,0
Chandpur,1999/10/01,0.5
Chandpur,2000/10/01,5.7
Chandpur,2001/10/01,2
Chandpur,2002/10/01,7.8
Chandpur,2003/10/01,0
Chandpur,2004/10/01,6.1
Chandpur,2006/10/01,3.3
Chandpur,2007/10/01,5.1
Chandpur,2008/10/01,6.1
Chandpur,2009/10/01,5.9
Chandpur,2010/10/01,6.6
Chandpur,2011/10/01,8
Chandpur,2012/10/01,0.4
Chandpur,2013/10/01,0
Chandpur,2014/10/01,3.3
Chandpur,2015/10/01,6.8
Chandpur,2016/10/01,0
Chandpur,2018/10/01,5.5
Chandpur,2019/10/01,5.6
Chandpur,1979/10/02,9.7
Chandpur,1981/10/02,0.2
Chandpur,1982/10/02,7.4
Chandpur,1983/10/02,7.9
Chandpur,1987/10/02,7
Chandpur,1989/10/02,7.5
Chandpur,1990/10/02,6.4
Chandpur,1991/10/02,7.1
Chandpur,1992/10/02,6.9
Chandpur,1993/10/02,7.3
Chandpur,1994/10/02,7.8
Chandpur,1995/10/02,5.3
Chandpur,1996/10/02,8.7
Chandpur,1998/10/02,7.8
Chandpur,1999/10/02,0
Chandpur,2000/10/02,1.8
Chandpur,2001/10/02,8.3
Chandpur,2002/10/02,8.6
Chandpur,2003/10/02,7.4
Chandpur,2004/10/02,7
Chandpur,2006/10/02,7.4
Chandpur,2007/10/02,7
Chandpur,2008/10/02,4.7
Chandpur,2009/10/02,5.2
Chandpur,2010/10/02,0
Chandpur,2011/10/02,9.3
Chandpur,2012/10/02,8.3
Chandpur,2013/10/02,9.5
Chandpur,2014/10/02,6.6
Chandpur,2015/10/02,4.3
Chandpur,2016/10/02,2.4
Chandpur,2018/10/02,5.1
Chandpur,2019/10/02,7.9
Chandpur,1979/10/03,9.6
Chandpur,1980/10/03,9.8
Chandpur,1981/10/03,2.1
Chandpur,1982/10/03,6.7
Chandpur,1983/10/03,6.8
Chandpur,1984/10/03,8.7
Chandpur,1987/10/03,3
Chandpur,1988/10/03,6.4
Chandpur,1989/10/03,6.2
Chandpur,1990/10/03,4.6
Chandpur,1991/10/03,6.9
Chandpur,1992/10/03,5.1
Chandpur,1993/10/03,8.1
Chandpur,1994/10/03,8.6
Chandpur,1995/10/03,9.2
Chandpur,1996/10/03,8.7
Chandpur,1997/10/03,7.7
Chandpur,1998/10/03,9.4
Chandpur,1999/10/03,8.1
Chandpur,2000/10/03,8.2
Chandpur,2001/10/03,7.9
Chandpur,2002/10/03,9.5
Chandpur,2003/10/03,9.6
Chandpur,2004/10/03,3
Chandpur,2005/10/03,4.9
Chandpur,2006/10/03,7.8
Chandpur,2007/10/03,7.1
Chandpur,2008/10/03,6.9
Chandpur,2009/10/03,0
Chandpur,2010/10/03,7.7
Chandpur,2011/10/03,4.3
Chandpur,2012/10/03,6.2
Chandpur,2013/10/03,9.2
Chandpur,2014/10/03,7.1
Chandpur,2015/10/03,8
Chandpur,2016/10/03,1.6
Chandpur,2018/10/03,8.4
Chandpur,2019/10/03,7.2
Chandpur,1977/10/04,5.1
Chandpur,1979/10/04,8.7
Chandpur,1980/10/04,8.7
Chandpur,1981/10/04,7
Chandpur,1982/10/04,8.4
Chandpur,1983/10/04,8
Chandpur,1984/10/04,9.4
Chandpur,1987/10/04,4.6
Chandpur,1988/10/04,7
Chandpur,1989/10/04,5.9
Chandpur,1990/10/04,7.5
Chandpur,1991/10/04,7.7
Chandpur,1992/10/04,7
Chandpur,1993/10/04,8.4
Chandpur,1994/10/04,8.9
Chandpur,1995/10/04,7.1
Chandpur,1996/10/04,8.4
Chandpur,1997/10/04,6.4
Chandpur,1998/10/04,8.8
Chandpur,1999/10/04,7.5
Chandpur,2000/10/04,7.4
Chandpur,2001/10/04,8
Chandpur,2002/10/04,8.9
Chandpur,2003/10/04,7.4
Chandpur,2004/10/04,4.5
Chandpur,2005/10/04,7.7
Chandpur,2006/10/04,9.3
Chandpur,2007/10/04,6.8
Chandpur,2008/10/04,9.1
Chandpur,2009/10/04,10.1
Chandpur,2010/10/04,5.1
Chandpur,2011/10/04,2.5
Chandpur,2012/10/04,4.5
Chandpur,2013/10/04,8.9
Chandpur,2014/10/04,6.6
Chandpur,2015/10/04,8.4
Chandpur,2016/10/04,8.7
Chandpur,2018/10/04,6.5
Chandpur,2019/10/04,5.1
Chandpur,1979/10/05,8.8
Chandpur,1980/10/05,3.9
Chandpur,1981/10/05,6
Chandpur,1982/10/05,8
Chandpur,1983/10/05,3
Chandpur,1984/10/05,3.9
Chandpur,1987/10/05,9.6
Chandpur,1988/10/05,5.3
Chandpur,1989/10/05,8.5
Chandpur,1990/10/05,5.4
Chandpur,1991/10/05,1.3
Chandpur,1992/10/05,8.5
Chandpur,1993/10/05,7
Chandpur,1994/10/05,6
Chandpur,1995/10/05,0
Chandpur,1996/10/05,5.2
Chandpur,1997/10/05,6.4
Chandpur,1998/10/05,8.6
Chandpur,1999/10/05,10
Chandpur,2000/10/05,9.3
Chandpur,2001/10/05,0
Chandpur,2002/10/05,1.1
Chandpur,2003/10/05,0
Chandpur,2004/10/05,8.6
Chandpur,2005/10/05,7.3
Chandpur,2006/10/05,6.8
Chandpur,2007/10/05,7.8
Chandpur,2008/10/05,7.2
Chandpur,2009/10/05,7
Chandpur,2010/10/05,5.6
Chandpur,2011/10/05,9.2
Chandpur,2012/10/05,9.8
Chandpur,2013/10/05,8.2
Chandpur,2014/10/05,3.2
Chandpur,2015/10/05,5.2
Chandpur,2016/10/05,9.3
Chandpur,2018/10/05,3.3
Chandpur,2019/10/05,9.7
Chandpur,1979/10/06,0.5
Chandpur,1980/10/06,0
Chandpur,1981/10/06,0
Chandpur,1982/10/06,0
Chandpur,1983/10/06,7.9
Chandpur,1984/10/06,5.3
Chandpur,1987/10/06,5.2
Chandpur,1988/10/06,0.2
Chandpur,1989/10/06,5.8
Chandpur,1991/10/06,4.8
Chandpur,1992/10/06,0.1
Chandpur,1993/10/06,8.2
Chandpur,1994/10/06,2
Chandpur,1995/10/06,5.4
Chandpur,1996/10/06,8.3
Chandpur,1997/10/06,3.5
Chandpur,1998/10/06,4.4
Chandpur,1999/10/06,4.7
Chandpur,2000/10/06,0.3
Chandpur,2001/10/06,7.9
Chandpur,2002/10/06,5.6
Chandpur,2003/10/06,0
Chandpur,2004/10/06,8.5
Chandpur,2005/10/06,4
Chandpur,2006/10/06,0
Chandpur,2007/10/06,0
Chandpur,2008/10/06,0
Chandpur,2009/10/06,9.7
Chandpur,2010/10/06,9.4
Chandpur,2011/10/06,0.3
Chandpur,2012/10/06,8.8
Chandpur,2013/10/06,6.2
Chandpur,2014/10/06,5.3
Chandpur,2015/10/06,0
Chandpur,2016/10/06,5.6
Chandpur,2018/10/06,1.2
Chandpur,2019/10/06,9.3
Chandpur,1979/10/07,5.9
Chandpur,1980/10/07,6.1
Chandpur,1981/10/07,8.9
Chandpur,1982/10/07,0.3
Chandpur,1983/10/07,8.5
Chandpur,1988/10/07,6.1
Chandpur,1989/10/07,6.2
Chandpur,1990/10/07,2.8
Chandpur,1991/10/07,3.2
Chandpur,1992/10/07,0
Chandpur,1994/10/07,8.5
Chandpur,1995/10/07,3.2
Chandpur,1996/10/07,0.8
Chandpur,1997/10/07,0
Chandpur,1998/10/07,0.8
Chandpur,1999/10/07,0.1
Chandpur,2000/10/07,6.2
Chandpur,2001/10/07,0
Chandpur,2002/10/07,0
Chandpur,2003/10/07,3
Chandpur,2006/10/07,0
Chandpur,2007/10/07,3.1
Chandpur,2008/10/07,2
Chandpur,2009/10/07,1.7
Chandpur,2010/10/07,9.5
Chandpur,2011/10/07,8.8
Chandpur,2012/10/07,0
Chandpur,2013/10/07,7.2
Chandpur,2014/10/07,6.3
Chandpur,2015/10/07,0
Chandpur,2016/10/07,3.7
Chandpur,2018/10/07,5.5
Chandpur,2019/10/07,0
Chandpur,1979/10/08,7.2
Chandpur,1980/10/08,6.3
Chandpur,1981/10/08,9.1
Chandpur,1982/10/08,7.4
Chandpur,1987/10/08,2.8
Chandpur,1988/10/08,4.3
Chandpur,1989/10/08,6.2
Chandpur,1990/10/08,2
Chandpur,1991/10/08,6.7
Chandpur,1993/10/08,2.9
Chandpur,1994/10/08,3.5
Chandpur,1995/10/08,6.4
Chandpur,1996/10/08,0
Chandpur,1997/10/08,2
Chandpur,1998/10/08,5.4
Chandpur,1999/10/08,0.8
Chandpur,2000/10/08,3.8
Chandpur,2001/10/08,9.3
Chandpur,2002/10/08,8.3
Chandpur,2003/10/08,0
Chandpur,2005/10/08,0.1
Chandpur,2006/10/08,7.9
Chandpur,2007/10/08,6.2
Chandpur,2008/10/08,0.2
Chandpur,2009/10/08,4.3
Chandpur,2010/10/08,6.2
Chandpur,2011/10/08,0
Chandpur,2012/10/08,3.6
Chandpur,2013/10/08,0.4
Chandpur,2014/10/08,3
Chandpur,2015/10/08,3.8
Chandpur,2016/10/08,0
Chandpur,2018/10/08,6.7
Chandpur,2019/10/08,6.7
Chandpur,1977/10/09,8.3
Chandpur,1979/10/09,0.2
Chandpur,1980/10/09,1.5
Chandpur,1981/10/09,4.8
Chandpur,1982/10/09,1.2
Chandpur,1983/10/09,3.3
Chandpur,1986/10/09,2.3
Chandpur,1987/10/09,5
Chandpur,1988/10/09,7.2
Chandpur,1989/10/09,4.2
Chandpur,1990/10/09,3.3
Chandpur,1991/10/09,0.5
Chandpur,1992/10/09,8.6
Chandpur,1993/10/09,8.9
Chandpur,1994/10/09,0.3
Chandpur,1995/10/09,3.2
Chandpur,1996/10/09,7.9
Chandpur,1997/10/09,8.4
Chandpur,1998/10/09,1.9
Chandpur,1999/10/09,2.4
Chandpur,2000/10/09,5
Chandpur,2001/10/09,2.8
Chandpur,2002/10/09,0
Chandpur,2003/10/09,1.5
Chandpur,2005/10/09,7.3
Chandpur,2006/10/09,3.3
Chandpur,2007/10/09,0.4
Chandpur,2008/10/09,9
Chandpur,2009/10/09,2.5
Chandpur,2010/10/09,3.5
Chandpur,2011/10/09,7.5
Chandpur,2012/10/09,2.9
Chandpur,2013/10/09,0
Chandpur,2014/10/09,3.8
Chandpur,2015/10/09,1.6
Chandpur,2016/10/09,5.7
Chandpur,2018/10/09,0.8
Chandpur,2019/10/09,5.8
Chandpur,1979/10/10,5.1
Chandpur,1980/10/10,5.5
Chandpur,1981/10/10,10.2
Chandpur,1982/10/10,7.2
Chandpur,1983/10/10,0
Chandpur,1987/10/10,6
Chandpur,1988/10/10,8
Chandpur,1989/10/10,0
Chandpur,1990/10/10,6.8
Chandpur,1991/10/10,7.9
Chandpur,1992/10/10,6.8
Chandpur,1993/10/10,5.9
Chandpur,1994/10/10,5.9
Chandpur,1995/10/10,7.6
Chandpur,1996/10/10,7.5
Chandpur,1997/10/10,6
Chandpur,1998/10/10,7
Chandpur,1999/10/10,7.3
Chandpur,2000/10/10,9.4
Chandpur,2001/10/10,0.7
Chandpur,2002/10/10,9.1
Chandpur,2003/10/10,0.7
Chandpur,2005/10/10,9.4
Chandpur,2006/10/10,7.2
Chandpur,2007/10/10,3.8
Chandpur,2008/10/10,6.6
Chandpur,2009/10/10,7.1
Chandpur,2010/10/10,8.5
Chandpur,2011/10/10,6.9
Chandpur,2012/10/10,0
Chandpur,2013/10/10,7.8
Chandpur,2014/10/10,6.6
Chandpur,2015/10/10,1.3
Chandpur,2016/10/10,0.9
Chandpur,2018/10/10,0
Chandpur,2019/10/10,0
Chandpur,1977/10/11,9.6
Chandpur,1979/10/11,8.2
Chandpur,1981/10/11,0.7
Chandpur,1982/10/11,0
Chandpur,1986/10/11,6.9
Chandpur,1988/10/11,8.5
Chandpur,1989/10/11,8
Chandpur,1990/10/11,3.2
Chandpur,1991/10/11,8
Chandpur,1992/10/11,8.3
Chandpur,1993/10/11,7.8
Chandpur,1994/10/11,0
Chandpur,1995/10/11,0
Chandpur,1996/10/11,8.1
Chandpur,1997/10/11,5.6
Chandpur,1998/10/11,4.8
Chandpur,1999/10/11,9
Chandpur,2000/10/11,6.1
Chandpur,2001/10/11,0
Chandpur,2002/10/11,8
Chandpur,2003/10/11,7
Chandpur,2005/10/11,6.2
Chandpur,2006/10/11,0.9
Chandpur,2007/10/11,4.9
Chandpur,2008/10/11,7
Chandpur,2009/10/11,2
Chandpur,2010/10/11,8.9
Chandpur,2011/10/11,9.4
Chandpur,2012/10/11,7.3
Chandpur,2013/10/11,9.7
Chandpur,2014/10/11,7.8
Chandpur,2015/10/11,7.6
Chandpur,2016/10/11,7.4
Chandpur,2018/10/11,7.3
Chandpur,2019/10/11,0
Chandpur,1977/10/12,8
Chandpur,1979/10/12,7.4
Chandpur,1981/10/12,0.2
Chandpur,1982/10/12,5.6
Chandpur,1983/10/12,2.9
Chandpur,1986/10/12,5
Chandpur,1987/10/12,7.9
Chandpur,1989/10/12,7.9
Chandpur,1990/10/12,5.4
Chandpur,1991/10/12,7.4
Chandpur,1992/10/12,7.9
Chandpur,1993/10/12,7.5
Chandpur,1994/10/12,7.3
Chandpur,1995/10/12,8
Chandpur,1996/10/12,6.9
Chandpur,1997/10/12,0.2
Chandpur,1998/10/12,5.6
Chandpur,1999/10/12,5.4
Chandpur,2000/10/12,7.3
Chandpur,2001/10/12,6.5
Chandpur,2002/10/12,7.4
Chandpur,2003/10/12,6.3
Chandpur,2005/10/12,9.2
Chandpur,2006/10/12,6.1
Chandpur,2007/10/12,6.9
Chandpur,2008/10/12,2.1
Chandpur,2009/10/12,0
Chandpur,2010/10/12,1
Chandpur,2011/10/12,5.2
Chandpur,2012/10/12,4.2
Chandpur,2013/10/12,0.8
Chandpur,2014/10/12,3.1
Chandpur,2015/10/12,4.5
Chandpur,2016/10/12,5.3
Chandpur,2018/10/12,7.7
Chandpur,2019/10/12,5.6
Chandpur,1979/11/01,8.3
Chandpur,1980/11/01,5.1
Chandpur,1981/11/01,0.7
Chandpur,1982/11/01,2.2
Chandpur,1983/11/01,1.9
Chandpur,1984/11/01,8.1
Chandpur,1987/11/01,5
Chandpur,1990/11/01,6.3
Chandpur,1991/11/01,4.2
Chandpur,1992/11/01,7
Chandpur,1993/11/01,6.3
Chandpur,1994/11/01,5.9
Chandpur,1995/11/01,8
Chandpur,1996/11/01,5.1
Chandpur,1997/11/01,8.4
Chandpur,1998/11/01,0
Chandpur,1999/11/01,6.8
Chandpur,2000/11/01,5.9
Chandpur,2001/11/01,8.2
Chandpur,2002/11/01,6.9
Chandpur,2003/11/01,0
Chandpur,2004/11/01,7.1
Chandpur,2006/11/01,7.2
Chandpur,2007/11/01,5.7
Chandpur,2008/11/01,6.7
Chandpur,2009/11/01,3.4
Chandpur,2010/11/01,3.4
Chandpur,2011/11/01,3.1
Chandpur,2012/11/01,4.9
Chandpur,2013/11/01,5.2
Chandpur,2014/11/01,6.9
Chandpur,2015/11/01,2.6
Chandpur,2016/11/01,6.9
Chandpur,2018/11/01,4.3
Chandpur,2019/11/01,7.5
Chandpur,1979/11/02,9.7
Chandpur,1981/11/02,6.8
Chandpur,1982/11/02,8.3
Chandpur,1983/11/02,7.6
Chandpur,1987/11/02,7.8
Chandpur,1989/11/02,7
Chandpur,1990/11/02,0.6
Chandpur,1991/11/02,8.2
Chandpur,1992/11/02,7.1
Chandpur,1993/11/02,6.7
Chandpur,1994/11/02,8.1
Chandpur,1995/11/02,2.5
Chandpur,1996/11/02,7.1
Chandpur,1998/11/02,8.2
Chandpur,1999/11/02,8
Chandpur,2000/11/02,8.5
Chandpur,2001/11/02,8.7
Chandpur,2002/11/02,9.6
Chandpur,2003/11/02,7.3
Chandpur,2004/11/02,8.7
Chandpur,2006/11/02,8.4
Chandpur,2007/11/02,6.6
Chandpur,2008/11/02,9.3
Chandpur,2009/11/02,3.1
Chandpur,2010/11/02,2.7
Chandpur,2011/11/02,9.1
Chandpur,2012/11/02,9.5
Chandpur,2013/11/02,8.5
Chandpur,2014/11/02,6.6
Chandpur,2015/11/02,7
Chandpur,2016/11/02,0
Chandpur,2018/11/02,6.9
Chandpur,2019/11/02,8.4
Chandpur,1979/11/03,8.8
Chandpur,1980/11/03,9.5
Chandpur,1981/11/03,5.7
Chandpur,1982/11/03,6.4
Chandpur,1983/11/03,7.5
Chandpur,1984/11/03,9.5
Chandpur,1987/11/03,2
Chandpur,1988/11/03,7
Chandpur,1989/11/03,4.1
Chandpur,1990/11/03,2.9
Chandpur,1991/11/03,6.9
Chandpur,1992/11/03,6.7
Chandpur,1993/11/03,7.4
Chandpur,1994/11/03,8.5
Chandpur,1995/11/03,6.7
Chandpur,1996/11/03,7.8
Chandpur,1997/11/03,6.4
Chandpur,1998/11/03,8.6
Chandpur,1999/11/03,7.4
Chandpur,2000/11/03,6.7
Chandpur,2001/11/03,8.6
Chandpur,2002/11/03,6.7
Chandpur,2003/11/03,3.8
Chandpur,2004/11/03,8.7
Chandpur,2005/11/03,2.6
Chandpur,2006/11/03,0.4
Chandpur,2007/11/03,8.4
Chandpur,2008/11/03,3
Chandpur,2009/11/03,5.8
Chandpur,2010/11/03,7.6
Chandpur,2011/11/03,0.1
Chandpur,2012/11/03,8.2
Chandpur,2013/11/03,7.5
Chandpur,2014/11/03,8
Chandpur,2015/11/03,9.3
Chandpur,2016/11/03,3.2
Chandpur,2018/11/03,7.6
Chandpur,2019/11/03,6.2
Chandpur,1977/11/04,8
Chandpur,1979/11/04,9.2
Chandpur,1980/11/04,6.9
Chandpur,1981/11/04,6.9
Chandpur,1982/11/04,7.8
Chandpur,1983/11/04,8.1
Chandpur,1984/11/04,8.8
Chandpur,1987/11/04,6.6
Chandpur,1988/11/04,6
Chandpur,1989/11/04,2.1
Chandpur,1990/11/04,5.9
Chandpur,1991/11/04,8.1
Chandpur,1992/11/04,8
Chandpur,1993/11/04,6.1
Chandpur,1994/11/04,7.7
Chandpur,1995/11/04,7.1
Chandpur,1996/11/04,5.2
Chandpur,1997/11/04,9
Chandpur,1998/11/04,8.7
Chandpur,1999/11/04,8
Chandpur,2000/11/04,7.8
Chandpur,2001/11/04,8.5
Chandpur,2002/11/04,2.9
Chandpur,2003/11/04,9.2
Chandpur,2004/11/04,4.2
Chandpur,2005/11/04,6
Chandpur,2006/11/04,3.4
Chandpur,2007/11/04,0.5
Chandpur,2008/11/04,5.9
Chandpur,2009/11/04,3.2
Chandpur,2010/11/04,3.2
Chandpur,2011/11/04,8.3
Chandpur,2012/11/04,9.4
Chandpur,2013/11/04,8.1
Chandpur,2014/11/04,8.2
Chandpur,2015/11/04,7.4
Chandpur,2016/11/04,8
Chandpur,2019/11/04,8
Chandpur,1979/11/05,10.5
Chandpur,1980/11/05,7.5
Chandpur,1981/11/05,7.3
Chandpur,1982/11/05,7.9
Chandpur,1983/11/05,4.5
Chandpur,1984/11/05,3.1
Chandpur,1987/11/05,10
Chandpur,1988/11/05,7.1
Chandpur,1989/11/05,8.7
Chandpur,1990/11/05,7.6
Chandpur,1991/11/05,2
Chandpur,1992/11/05,8.5
Chandpur,1994/11/05,9.6
Chandpur,1995/11/05,5.7
Chandpur,1996/11/05,2.4
Chandpur,1997/11/05,10.6
Chandpur,1998/11/05,4.3
Chandpur,1999/11/05,4.3
Chandpur,2000/11/05,10.3
Chandpur,2001/11/05,3.7
Chandpur,2002/11/05,1.3
Chandpur,2003/11/05,8.2
Chandpur,2004/11/05,5.6
Chandpur,2005/11/05,7.5
Chandpur,2007/11/05,11.8
Chandpur,2008/11/05,10.7
Chandpur,2009/11/05,7
Chandpur,2010/11/05,8.1
Chandpur,2011/11/05,4.6
Chandpur,2012/11/05,9.6
Chandpur,2013/11/05,8.2
Chandpur,2014/11/05,10
Chandpur,2015/11/05,2.9
Chandpur,2016/11/05,7.3
Chandpur,2019/11/05,8.9
Chandpur,1979/11/06,0.2
Chandpur,1980/11/06,6.8
Chandpur,1981/11/06,0
Chandpur,1982/11/06,0
Chandpur,1983/11/06,8.2
Chandpur,1984/11/06,6
Chandpur,1987/11/06,1
Chandpur,1988/11/06,0
Chandpur,1989/11/06,2.7
Chandpur,1991/11/06,0
Chandpur,1992/11/06,6
Chandpur,1993/11/06,4.2
Chandpur,1994/11/06,0
Chandpur,1995/11/06,2.3
Chandpur,1996/11/06,6.3
Chandpur,1997/11/06,5.1
Chandpur,1998/11/06,4.4
Chandpur,1999/11/06,4
Chandpur,2000/11/06,1.8
Chandpur,2001/11/06,9.5
Chandpur,2002/11/06,0.8
Chandpur,2003/11/06,0
Chandpur,2004/11/06,1.6
Chandpur,2005/11/06,3.7
Chandpur,2006/11/06,4.6
Chandpur,2007/11/06,0
Chandpur,2008/11/06,2.7
Chandpur,2009/11/06,4.8
Chandpur,2010/11/06,10.1
Chandpur,2011/11/06,0.5
Chandpur,2012/11/06,9.4
Chandpur,2013/11/06,6.5
Chandpur,2014/11/06,4.8
Chandpur,2015/11/06,0
Chandpur,2016/11/06,0.6
Chandpur,2018/11/06,1.9
Chandpur,2019/11/06,8.1
Chandpur,1979/11/07,0.2
Chandpur,1980/11/07,6.2
Chandpur,1981/11/07,5.9
Chandpur,1982/11/07,3.9
Chandpur,1983/11/07,9.3
Chandpur,1988/11/07,1.4
Chandpur,1989/11/07,5.3
Chandpur,1990/11/07,4.1
Chandpur,1991/11/07,7.9
Chandpur,1992/11/07,0
Chandpur,1993/11/07,5.9
Chandpur,1994/11/07,6.3
Chandpur,1995/11/07,0
Chandpur,1996/11/07,0
Chandpur,1997/11/07,0
Chandpur,1998/11/07,0
Chandpur,1999/11/07,0
Chandpur,2000/11/07,6.9
Chandpur,2001/11/07,0
Chandpur,2002/11/07,0.6
Chandpur,2003/11/07,3.4
Chandpur,2006/11/07,2.7
Chandpur,2007/11/07,8.1
Chandpur,2008/11/07,2.6
Chandpur,2009/11/07,4.3
Chandpur,2010/11/07,0
Chandpur,2011/11/07,6.3
Chandpur,2012/11/07,6.3
Chandpur,2013/11/07,6.5
Chandpur,2014/11/07,8.3
Chandpur,2015/11/07,9
Chandpur,2016/11/07,8.6
Chandpur,2018/11/07,6.1
Chandpur,2019/11/07,0
Chandpur,1979/11/08,9.1
Chandpur,1980/11/08,5.1
Chandpur,1981/11/08,4.6
Chandpur,1982/11/08,2.9
Chandpur,1987/11/08,2.4
Chandpur,1988/11/08,0
Chandpur,1989/11/08,6.6
Chandpur,1990/11/08,8
Chandpur,1991/11/08,5.9
Chandpur,1992/11/08,0.8
Chandpur,1993/11/08,2.4
Chandpur,1994/11/08,0.6
Chandpur,1995/11/08,2.4
Chandpur,1996/11/08,0.4
Chandpur,1997/11/08,0
Chandpur,1998/11/08,0
Chandpur,1999/11/08,4.1
Chandpur,2000/11/08,5.8
Chandpur,2001/11/08,8.6
Chandpur,2002/11/08,0.6
Chandpur,2003/11/08,0
Chandpur,2005/11/08,3.3
Chandpur,2006/11/08,10
Chandpur,2007/11/08,2.8
Chandpur,2008/11/08,0.3
Chandpur,2009/11/08,1.9
Chandpur,2010/11/08,1.9
Chandpur,2011/11/08,3
Chandpur,2012/11/08,2
Chandpur,2013/11/08,0.5
Chandpur,2014/11/08,4.2
Chandpur,2015/11/08,2.1
Chandpur,2016/11/08,7.8
Chandpur,2018/11/08,6.6
Chandpur,2019/11/08,8.8
Chandpur,1979/11/09,1
Chandpur,1980/11/09,3.7
Chandpur,1981/11/09,4.2
Chandpur,1982/11/09,0.8
Chandpur,1983/11/09,9.5
Chandpur,1986/11/09,1.2
Chandpur,1987/11/09,1.5
Chandpur,1988/11/09,5.4
Chandpur,1989/11/09,3.7
Chandpur,1990/11/09,5
Chandpur,1991/11/09,1.1
Chandpur,1992/11/09,0
Chandpur,1993/11/09,7.5
Chandpur,1994/11/09,0
