humidity_station_name,record_date,humidity_value
Comilla,2004/03/22,85
Comilla,2004/03/23,85
Comilla,2004/03/24,86
Comilla,2004/03/25,84
Comilla,2004/03/26,83
Comilla,2004/03/27,82
Comilla,2004/03/28,83
Comilla,2004/03/29,84
Comilla,2004/03/30,86
Comilla,2004/03/31,82
Comilla,2004/04/01,77
Comilla,2004/04/02,79
Comilla,2004/04/03,82
Comilla,2004/04/04,89
Comilla,2004/04/05,83
Comilla,2004/04/06,83
Comilla,2004/04/07,90
Comilla,2004/04/08,84
Comilla,2004/04/09,82
Comilla,2004/04/10,85
Comilla,2004/04/11,88
Comilla,2004/04/12,88
Comilla,2004/04/13,85
Comilla,2004/04/14,84
Comilla,2004/04/15,83
Comilla,2004/04/16,85
Comilla,2004/04/17,85
Comilla,2004/04/18,87
Comilla,2004/04/19,86
Comilla,2004/04/20,91
Comilla,2004/04/21,86
Comilla,2004/04/22,83
Comilla,2004/04/23,87
Comilla,2004/04/24,81
Comilla,2004/04/25,77
Comilla,2004/04/26,72
Comilla,2004/04/27,80
Comilla,2004/04/28,78
Comilla,2004/04/29,78
Comilla,2004/04/30,77
Comilla,2004/05/01,76
Comilla,2004/05/02,78
Comilla,2004/05/03,70
Comilla,2004/05/04,64
Comilla,2004/05/05,75
Comilla,2004/05/06,72
Comilla,2004/05/07,76
Comilla,2004/05/08,73
Comilla,2004/05/09,77
Comilla,2004/05/10,76
Comilla,2004/05/11,78
Comilla,2004/05/12,76
Comilla,2004/05/13,78
Comilla,2004/05/14,80
Comilla,2004/05/15,80
Comilla,2004/05/16,75
Comilla,2004/05/17,80
Comilla,2004/05/18,75
Comilla,2004/05/19,72
Comilla,2004/05/20,76
Comilla,2004/05/21,81
Comilla,2004/05/22,82
Comilla,2004/05/23,94
Comilla,2004/05/24,85
Comilla,2004/05/25,83
Comilla,2004/05/26,81
Comilla,2004/05/27,81
Comilla,2004/05/28,80
Comilla,2004/05/29,90
Comilla,2004/05/30,79
Comilla,2004/05/31,76
Comilla,2004/06/01,81
Comilla,2004/06/02,82
Comilla,2004/06/03,91
Comilla,2004/06/04,85
Comilla,2004/06/05,81
Comilla,2004/06/06,83
Comilla,2004/06/07,76
Comilla,2004/06/08,80
Comilla,2004/06/09,78
Comilla,2004/06/10,80
Comilla,2004/06/11,86
Comilla,2004/06/12,81
Comilla,2004/06/13,81
Comilla,2004/06/14,91
Comilla,2004/06/15,85
Comilla,2004/06/16,82
Comilla,2004/06/17,84
Comilla,2004/06/18,90
Comilla,2004/06/19,88
Comilla,2004/06/20,95
Comilla,2004/06/21,95
Comilla,2004/06/22,93
Comilla,2004/06/23,88
Comilla,2004/06/24,94
Comilla,2004/06/25,91
Comilla,2004/06/26,86
Comilla,2004/06/27,85
Comilla,2004/06/28,83
Comilla,2004/06/29,84
Comilla,2004/06/30,81
Comilla,2004/07/01,81
Comilla,2004/07/02,80
Comilla,2004/07/03,77
Comilla,2004/07/04,90
Comilla,2004/07/05,90
Comilla,2004/07/06,89
Comilla,2004/07/07,93
Comilla,2004/07/08,91
Comilla,2004/07/09,94
Comilla,2004/07/10,88
Comilla,2004/07/11,87
Comilla,2004/07/12,84
Comilla,2004/07/13,83
Comilla,2004/07/14,83
Comilla,2004/07/15,81
Comilla,2004/07/16,91
Comilla,2004/07/17,87
Comilla,2004/07/18,91
Comilla,2004/07/19,94
Comilla,2004/07/20,92
Comilla,2004/07/21,85
Comilla,2004/07/22,89
Comilla,2004/07/23,82
Comilla,2004/07/24,83
Comilla,2004/07/25,79
Comilla,2004/07/26,83
Comilla,2004/07/27,80
Comilla,2004/07/28,80
Comilla,2004/07/29,78
Comilla,2004/07/30,82
Comilla,2004/07/31,83
Comilla,2004/08/01,78
Comilla,2004/08/02,84
Comilla,2004/08/03,78
Comilla,2004/08/04,81
Comilla,2004/08/05,85
Comilla,2004/08/06,83
Comilla,2004/08/07,85
Comilla,2004/08/08,80
Comilla,2004/08/09,84
Comilla,2004/08/10,81
Comilla,2004/08/11,83
Comilla,2004/08/12,83
Comilla,2004/08/13,94
Comilla,2004/08/14,87
Comilla,2004/08/15,83
Comilla,2004/08/16,80
Comilla,2004/08/17,85
Comilla,2004/08/18,80
Comilla,2004/08/19,80
Comilla,2004/08/20,77
Comilla,2004/08/21,78
Comilla,2004/08/22,79
Comilla,2004/08/23,83
Comilla,2004/08/24,82
Comilla,2004/08/25,89
Comilla,2004/08/26,94
Comilla,2004/08/27,87
Comilla,2004/08/28,84
Comilla,2004/08/29,87
Comilla,2004/08/30,90
Comilla,2004/08/31,87
Comilla,2004/09/01,84
Comilla,2004/09/02,87
Comilla,2004/09/03,91
Comilla,2004/09/04,86
Comilla,2004/09/05,87
Comilla,2004/09/06,84
Comilla,2004/09/07,82
Comilla,2004/09/08,84
Comilla,2004/09/09,93
Comilla,2004/09/10,86
Comilla,2004/09/11,91
Comilla,2004/09/12,98
Comilla,2004/09/13,98
Comilla,2004/09/14,93
Comilla,2004/09/15,86
Comilla,2004/09/16,93
Comilla,2004/09/17,83
Comilla,2004/09/18,79
Comilla,2004/09/19,82
Comilla,2004/09/20,86
Comilla,2004/09/21,88
Comilla,2004/09/22,90
Comilla,2004/09/23,88
Comilla,2004/09/24,86
Comilla,2004/09/25,88
Comilla,2004/09/26,79
Comilla,2004/09/27,79
Comilla,2004/09/28,86
Comilla,2004/09/29,87
Comilla,2004/09/30,84
Comilla,2004/10/01,79
Comilla,2004/10/02,77
Comilla,2004/10/03,75
Comilla,2004/10/04,83
Comilla,2004/10/05,92
Comilla,2004/10/06,96
Comilla,2004/10/07,94
Comilla,2004/10/08,85
Comilla,2004/10/09,81
Comilla,2004/10/10,79
Comilla,2004/10/11,78
Comilla,2004/10/12,78
Comilla,2004/10/13,80
Comilla,2004/10/14,91
Comilla,2004/10/15,95
Comilla,2004/10/16,85
Comilla,2004/10/17,81
Comilla,2004/10/18,77
Comilla,2004/10/19,76
Comilla,2004/10/20,72
Comilla,2004/10/21,73
Comilla,2004/10/22,74
Comilla,2004/10/23,73
Comilla,2004/10/24,78
Comilla,2004/10/25,74
Comilla,2004/10/26,73
Comilla,2004/10/27,73
Comilla,2004/10/28,69
Comilla,2004/10/29,70
Comilla,2004/10/30,77
Comilla,2004/10/31,76
Comilla,2004/11/01,76
Comilla,2004/11/02,76
Comilla,2004/11/03,77
Comilla,2004/11/04,75
Comilla,2004/11/05,75
Comilla,2004/11/06,75
Comilla,2004/11/07,76
Comilla,2004/11/08,76
Comilla,2004/11/09,78
Comilla,2004/11/10,72
Comilla,2004/11/11,73
Comilla,2004/11/12,76
Comilla,2004/11/13,75
Comilla,2004/11/14,79
Comilla,2004/11/15,78
Comilla,2004/11/16,81
Comilla,2004/11/17,84
Comilla,2004/11/18,81
Comilla,2004/11/19,82
Comilla,2004/11/20,79
Comilla,2004/11/21,77
Comilla,2004/11/22,77
Comilla,2004/11/23,80
Comilla,2004/11/24,85
Comilla,2004/11/25,82
Comilla,2004/11/26,78
Comilla,2004/11/27,79
Comilla,2004/11/28,76
Comilla,2004/11/29,75
Comilla,2004/11/30,73
Comilla,2004/12/01,75
Comilla,2004/12/02,75
Comilla,2004/12/03,74
Comilla,2004/12/04,77
Comilla,2004/12/05,77
Comilla,2004/12/06,78
Comilla,2004/12/07,76
Comilla,2004/12/08,77
Comilla,2004/12/09,78
Comilla,2004/12/10,80
Comilla,2004/12/11,79
Comilla,2004/12/12,76
Comilla,2004/12/13,78
Comilla,2004/12/14,79
Comilla,2004/12/15,77
Comilla,2004/12/16,78
Comilla,2004/12/17,77
Comilla,2004/12/18,77
Comilla,2004/12/19,74
Comilla,2004/12/20,78
Comilla,2004/12/21,87
Comilla,2004/12/22,85
Comilla,2004/12/23,88
Comilla,2004/12/24,84
Comilla,2004/12/25,83
Comilla,2004/12/26,76
Comilla,2004/12/27,65
Comilla,2004/12/28,72
Comilla,2004/12/29,75
Comilla,2004/12/30,78
Comilla,2004/12/31,78
Comilla,2005/01/01,78
Comilla,2005/01/02,80
Comilla,2005/01/03,81
Comilla,2005/01/04,83
Comilla,2005/01/05,76
Comilla,2005/01/06,80
Comilla,2005/01/07,81
Comilla,2005/01/08,75
Comilla,2005/01/09,73
Comilla,2005/01/10,78
Comilla,2005/01/11,91
Comilla,2005/01/12,75
Comilla,2005/01/13,82
Comilla,2005/01/14,83
Comilla,2005/01/15,79
Comilla,2005/01/16,77
Comilla,2005/01/17,72
Comilla,2005/01/18,74
Comilla,2005/01/19,76
Comilla,2005/01/20,79
Comilla,2005/01/21,67
Comilla,2005/01/22,76
Comilla,2005/01/23,76
Comilla,2005/01/24,74
Comilla,2005/01/25,76
Comilla,2005/01/26,79
Comilla,2005/01/27,77
Comilla,2005/01/28,73
Comilla,2005/01/29,77
Comilla,2005/01/30,73
Comilla,2005/01/31,71
Comilla,2005/02/01,73
Comilla,2005/02/02,79
Comilla,2005/02/03,76
Comilla,2005/02/04,75
Comilla,2005/02/05,77
Comilla,2005/02/06,74
Comilla,2005/02/07,74
Comilla,2005/02/08,71
Comilla,2005/02/09,77
Comilla,2005/02/10,75
Comilla,2005/02/11,78
Comilla,2005/02/12,76
Comilla,2005/02/13,85
Comilla,2005/02/14,63
Comilla,2005/02/15,76
Comilla,2005/02/16,85
Comilla,2005/02/17,84
Comilla,2005/02/18,82
Comilla,2005/02/19,82
Comilla,2005/02/20,87
Comilla,2005/02/21,77
Comilla,2005/02/22,72
Comilla,2005/02/23,76
Comilla,2005/02/24,74
Comilla,2005/02/25,76
Comilla,2005/02/26,74
Comilla,2005/02/27,71
Comilla,2005/02/28,72
Comilla,2005/03/01,77
Comilla,2005/03/02,80
Comilla,2005/03/03,81
Comilla,2005/03/04,84
Comilla,2005/03/05,84
Comilla,2005/03/06,82
Comilla,2005/03/07,85
Comilla,2005/03/08,83
Comilla,2005/03/09,78
Comilla,2005/03/10,80
Comilla,2005/03/11,83
Comilla,2005/03/12,89
Comilla,2005/03/13,78
Comilla,2005/03/14,70
Comilla,2005/03/15,70
Comilla,2005/03/16,76
Comilla,2005/03/17,75
Comilla,2005/03/18,81
Comilla,2005/03/19,77
Comilla,2005/03/20,82
Comilla,2005/03/21,81
Comilla,2005/03/22,82
Comilla,2005/03/23,90
Comilla,2005/03/24,95
Comilla,2005/03/25,84
Comilla,2005/03/26,84
Comilla,2005/03/27,86
Comilla,2005/03/28,85
Comilla,2005/03/29,89
Comilla,2005/03/30,84
Comilla,2005/03/31,87
Comilla,2005/04/01,80
Comilla,2005/04/02,74
Comilla,2005/04/03,66
Comilla,2005/04/04,73
Comilla,2005/04/05,80
Comilla,2005/04/06,80
Comilla,2005/04/07,82
Comilla,2005/04/08,84
Comilla,2005/04/09,84
Comilla,2005/04/10,88
Comilla,2005/04/11,85
Comilla,2005/04/12,82
Comilla,2005/04/13,75
Comilla,2005/04/14,77
Comilla,2005/04/15,82
Comilla,2005/04/16,83
Comilla,2005/04/17,83
Comilla,2005/04/18,82
Comilla,2005/04/19,78
Comilla,2005/04/20,77
Comilla,2005/04/21,66
Comilla,2005/04/22,79
Comilla,2005/04/23,79
Comilla,2005/04/24,77
Comilla,2005/04/25,79
Comilla,2005/04/26,81
Comilla,2005/04/27,83
Comilla,2005/04/28,84
Comilla,2005/04/29,84
Comilla,2005/04/30,68
Comilla,2005/05/01,71
Comilla,2005/05/02,70
Comilla,2005/05/03,71
Comilla,2005/05/04,86
Comilla,2005/05/05,88
Comilla,2005/05/06,77
Comilla,2005/05/07,77
Comilla,2005/05/08,82
Comilla,2005/05/09,85
Comilla,2005/05/10,81
Comilla,2005/05/11,78
Comilla,2005/05/12,77
Comilla,2005/05/13,81
Comilla,2005/05/14,78
Comilla,2005/05/15,82
Comilla,2005/05/16,80
Comilla,2005/05/17,83
Comilla,2005/05/18,83
Comilla,2005/05/19,86
Comilla,2005/05/20,79
Comilla,2005/05/21,74
Comilla,2005/05/22,85
Comilla,2005/05/23,82
Comilla,2005/05/24,84
Comilla,2005/05/25,82
Comilla,2005/05/26,83
Comilla,2005/05/27,83
Comilla,2005/05/28,80
Comilla,2005/05/29,79
Comilla,2005/05/30,78
Comilla,2005/05/31,73
Comilla,2005/06/01,79
Comilla,2005/06/02,79
Comilla,2005/06/03,79
Comilla,2005/06/04,80
Comilla,2005/06/05,81
Comilla,2005/06/06,81
Comilla,2005/06/07,78
Comilla,2005/06/08,77
Comilla,2005/06/09,78
Comilla,2005/06/10,80
Comilla,2005/06/11,82
Comilla,2005/06/12,81
Comilla,2005/06/13,87
Comilla,2005/06/14,87
Comilla,2005/06/15,87
Comilla,2005/06/16,91
Comilla,2005/06/17,87
Comilla,2005/06/18,82
Comilla,2005/06/19,79
Comilla,2005/06/20,82
Comilla,2005/06/21,80
Comilla,2005/06/22,86
Comilla,2005/06/23,91
Comilla,2005/06/24,88
Comilla,2005/06/25,90
Comilla,2005/06/26,82
Comilla,2005/06/27,88
Comilla,2005/06/28,93
Comilla,2005/06/29,96
Comilla,2005/06/30,91
Comilla,2005/07/01,92
Comilla,2005/07/02,91
Comilla,2005/07/03,92
Comilla,2005/07/04,92
Comilla,2005/07/05,91
Comilla,2005/07/06,81
Comilla,2005/07/07,76
Comilla,2005/07/08,77
Comilla,2005/07/09,84
Comilla,2005/07/10,92
Comilla,2005/07/11,89
Comilla,2005/07/12,89
Comilla,2005/07/13,91
Comilla,2005/07/14,95
Comilla,2005/07/15,94
Comilla,2005/07/16,84
Comilla,2005/07/17,81
Comilla,2005/07/18,85
Comilla,2005/07/19,83
Comilla,2005/07/20,87
Comilla,2005/07/21,91
Comilla,2005/07/22,86
Comilla,2005/07/23,83
Comilla,2005/07/24,77
Comilla,2005/07/25,74
Comilla,2005/07/26,78
Comilla,2005/07/27,83
Comilla,2005/07/28,82
Comilla,2005/07/29,80
Comilla,2005/07/30,81
Comilla,2005/07/31,80
Comilla,2005/08/01,78
Comilla,2005/08/02,81
Comilla,2005/08/03,78
Comilla,2005/08/04,88
Comilla,2005/08/05,91
Comilla,2005/08/06,91
Comilla,2005/08/07,90
Comilla,2005/08/08,92
Comilla,2005/08/09,92
Comilla,2005/08/10,95
Comilla,2005/08/11,87
Comilla,2005/08/12,89
Comilla,2005/08/13,83
Comilla,2005/08/14,90
Comilla,2005/08/15,83
Comilla,2005/08/16,83
Comilla,2005/08/17,83
Comilla,2005/08/18,82
Comilla,2005/08/19,84
Comilla,2005/08/20,94
Comilla,2005/08/21,91
Comilla,2005/08/22,94
Comilla,2005/08/23,92
Comilla,2005/08/24,94
Comilla,2005/08/25,91
Comilla,2005/08/26,86
Comilla,2005/08/27,86
Comilla,2005/08/28,83
Comilla,2005/08/29,90
Comilla,2005/08/30,82
Comilla,2005/08/31,82
Comilla,2005/09/01,91
Comilla,2005/09/02,89
Comilla,2005/09/03,82
Comilla,2005/09/04,84
Comilla,2005/09/05,90
Comilla,2005/09/06,81
Comilla,2005/09/07,88
Comilla,2005/09/08,86
Comilla,2005/09/09,84
Comilla,2005/09/10,84
Comilla,2005/09/11,86
Comilla,2005/09/12,86
Comilla,2005/09/13,82
Comilla,2005/09/14,77
Comilla,2005/09/15,79
Comilla,2005/09/16,80
Comilla,2005/09/17,81
Comilla,2005/09/18,79
Comilla,2005/09/19,85
Comilla,2005/09/20,95
Comilla,2005/09/21,85
Comilla,2005/09/22,89
Comilla,2005/09/23,95
Comilla,2005/09/24,95
Comilla,2005/09/25,86
Comilla,2005/09/26,83
Comilla,2005/09/27,87
Comilla,2005/09/28,85
Comilla,2005/09/29,88
Comilla,2005/09/30,89
Comilla,2005/10/01,96
Comilla,2005/10/02,95
Comilla,2005/10/03,84
Comilla,2005/10/04,91
Comilla,2005/10/05,81
Comilla,2005/10/06,80
Comilla,2005/10/07,77
Comilla,2005/10/08,78
Comilla,2005/10/09,78
Comilla,2005/10/10,75
Comilla,2005/10/11,83
Comilla,2005/10/12,79
Comilla,2005/10/13,78
Comilla,2005/10/14,78
Comilla,2005/10/15,79
Comilla,2005/10/16,79
Comilla,2005/10/17,85
Comilla,2005/10/18,87
Comilla,2005/10/19,83
Comilla,2005/10/20,93
Comilla,2005/10/21,92
Comilla,2005/10/22,94
Comilla,2005/10/23,93
Comilla,2005/10/24,86
Comilla,2005/10/25,82
Comilla,2005/10/26,83
Comilla,2005/10/27,79
Comilla,2005/10/28,91
Comilla,2005/10/29,84
Comilla,2005/10/30,83
Comilla,2005/10/31,79
Comilla,2005/11/01,74
Comilla,2005/11/02,74
Comilla,2005/11/03,79
Comilla,2005/11/04,76
Comilla,2005/11/05,78
Comilla,2005/11/06,77
Comilla,2005/11/07,80
Comilla,2005/11/08,89
Comilla,2005/11/09,82
Comilla,2005/11/10,81
Comilla,2005/11/11,80
Comilla,2005/11/12,75
Comilla,2005/11/13,79
Comilla,2005/11/14,82
Comilla,2005/11/15,81
Comilla,2005/11/16,80
Comilla,2005/11/17,79
Comilla,2005/11/18,81
Comilla,2005/11/19,78
Comilla,2005/11/20,81
Comilla,2005/11/21,83
Comilla,2005/11/22,83
Comilla,2005/11/23,82
Comilla,2005/11/24,82
Comilla,2005/11/25,79
Comilla,2005/11/26,89
Comilla,2005/11/27,82
Comilla,2005/11/28,80
Comilla,2005/11/29,79
Comilla,2005/11/30,75
Comilla,2005/12/01,75
Comilla,2005/12/02,76
Comilla,2005/12/03,79
Comilla,2005/12/04,76
Comilla,2005/12/05,73
Comilla,2005/12/06,77
Comilla,2005/12/07,75
Comilla,2005/12/08,74
Comilla,2005/12/09,77
Comilla,2005/12/10,74
Comilla,2005/12/11,76
Comilla,2005/12/12,75
Comilla,2005/12/13,74
Comilla,2005/12/14,77
Comilla,2005/12/15,77
Comilla,2005/12/16,79
Comilla,2005/12/17,77
Comilla,2005/12/18,79
Comilla,2005/12/19,77
Comilla,2005/12/20,72
Comilla,2005/12/21,76
Comilla,2005/12/22,89
Comilla,2005/12/23,85
Comilla,2005/12/24,78
Comilla,2005/12/25,77
Comilla,2005/12/26,78
Comilla,2005/12/27,77
Comilla,2005/12/28,75
Comilla,2005/12/29,79
Comilla,2005/12/30,77
Comilla,2005/12/31,76
Comilla,2006/01/01,77
Comilla,2006/01/02,74
Comilla,2006/01/03,76
Comilla,2006/01/04,80
Comilla,2006/01/05,80
Comilla,2006/01/06,81
Comilla,2006/01/07,86
Comilla,2006/01/08,95
Comilla,2006/01/09,92
Comilla,2006/01/10,78
Comilla,2006/01/11,86
Comilla,2006/01/12,90
Comilla,2006/01/13,81
Comilla,2006/01/14,82
Comilla,2006/01/15,75
Comilla,2006/01/16,77
Comilla,2006/01/17,91
Comilla,2006/01/18,86
Comilla,2006/01/19,75
Comilla,2006/01/20,71
Comilla,2006/01/21,71
Comilla,2006/01/22,71
Comilla,2006/01/23,70
Comilla,2006/01/24,72
Comilla,2006/01/25,66
Comilla,2006/01/26,71
Comilla,2006/01/27,78
Comilla,2006/01/28,76
Comilla,2006/01/29,76
Comilla,2006/01/30,76
Comilla,2006/01/31,78
Comilla,2006/02/01,73
Comilla,2006/02/02,77
Comilla,2006/02/03,77
Comilla,2006/02/04,80
Comilla,2006/02/05,78
Comilla,2006/02/06,74
Comilla,2006/02/07,74
Comilla,2006/02/08,75
Comilla,2006/02/09,72
Comilla,2006/02/10,69
Comilla,2006/02/11,73
Comilla,2006/02/12,75
Comilla,2006/02/13,78
Comilla,2006/02/14,81
Comilla,2006/02/15,84
Comilla,2006/02/16,84
Comilla,2006/02/17,84
Comilla,2006/02/18,82
Comilla,2006/02/19,83
Comilla,2006/02/20,84
Comilla,2006/02/21,88
Comilla,2006/02/22,84
Comilla,2006/02/23,80
Comilla,2006/02/24,80
Comilla,2006/02/25,81
Comilla,2006/02/26,81
Comilla,2006/02/27,85
Comilla,2006/02/28,82
Comilla,2006/03/01,81
Comilla,2006/03/02,76
Comilla,2006/03/03,69
Comilla,2006/03/04,69
Comilla,2006/03/05,80
Comilla,2006/03/06,81
Comilla,2006/03/07,81
Comilla,2006/03/08,74
Comilla,2006/03/09,72
Comilla,2006/03/10,68
Comilla,2006/03/11,80
Comilla,2006/03/12,74
Comilla,2006/03/13,67
Comilla,2006/03/14,68
Comilla,2006/03/15,73
Comilla,2006/03/16,73
Comilla,2006/03/17,70
Comilla,2006/03/18,63
Comilla,2006/03/19,59
Comilla,2006/03/20,67
Comilla,2006/03/21,69
Comilla,2006/03/22,79
Comilla,2006/03/23,77
Comilla,2006/03/24,76
Comilla,2006/03/25,78
Comilla,2006/03/26,80
Comilla,2006/03/27,83
Comilla,2006/03/28,72
Comilla,2006/03/29,58
Comilla,2006/03/30,61
Comilla,2006/03/31,72
Comilla,2006/04/01,80
Comilla,2006/04/02,80
Comilla,2006/04/03,82
Comilla,2006/04/04,90
Comilla,2006/04/05,84
Comilla,2006/04/06,84
Comilla,2006/04/07,82
Comilla,2006/04/08,84
Comilla,2006/04/09,83
Comilla,2006/04/10,83
Comilla,2006/04/11,85
Comilla,2006/04/12,84
Comilla,2006/04/13,82
Comilla,2006/04/14,79
Comilla,2006/04/15,82
Comilla,2006/04/16,83
Comilla,2006/04/17,82
Comilla,2006/04/18,79
Comilla,2006/04/19,81
Comilla,2006/04/20,74
Comilla,2006/04/21,69
Comilla,2006/04/22,71
Comilla,2006/04/23,73
Comilla,2006/04/24,75
Comilla,2006/04/25,67
Comilla,2006/04/26,76
Comilla,2006/04/27,74
Comilla,2006/04/28,70
Comilla,2006/04/29,59
Comilla,2006/04/30,68
Comilla,2006/05/01,80
Comilla,2006/05/02,77
Comilla,2006/05/03,72
Comilla,2006/05/04,71
Comilla,2006/05/05,73
Comilla,2006/05/06,74
Comilla,2006/05/07,87
Comilla,2006/05/08,77
Comilla,2006/05/09,81
Comilla,2006/05/10,79
Comilla,2006/05/11,87
Comilla,2006/05/12,95
Comilla,2006/05/13,84
Comilla,2006/05/14,84
Comilla,2006/05/15,77
Comilla,2006/05/16,73
Comilla,2006/05/17,69
Comilla,2006/05/18,72
Comilla,2006/05/19,66
Comilla,2006/05/20,70
Comilla,2006/05/21,76
Comilla,2006/05/22,71
Comilla,2006/05/23,72
Comilla,2006/05/24,73
Comilla,2006/05/25,81
Comilla,2006/05/26,88
Comilla,2006/05/27,95
Comilla,2006/05/28,94
Comilla,2006/05/29,96
Comilla,2006/05/30,87
Comilla,2006/05/31,84
Comilla,2006/06/01,94
Comilla,2006/06/02,91
Comilla,2006/06/03,84
Comilla,2006/06/04,84
Comilla,2006/06/05,84
Comilla,2006/06/06,89
Comilla,2006/06/07,83
Comilla,2006/06/08,87
Comilla,2006/06/09,93
Comilla,2006/06/10,95
Comilla,2006/06/11,88
Comilla,2006/06/12,86
Comilla,2006/06/13,88
Comilla,2006/06/14,90
Comilla,2006/06/15,83
Comilla,2006/06/16,86
Comilla,2006/06/17,87
Comilla,2006/06/18,83
Comilla,2006/06/19,73
Comilla,2006/06/20,81
Comilla,2006/06/21,80
Comilla,2006/06/22,78
Comilla,2006/06/23,84
Comilla,2006/06/24,84
Comilla,2006/06/25,88
Comilla,2006/06/26,90
Comilla,2006/06/27,84
Comilla,2006/06/28,84
Comilla,2006/06/29,78
Comilla,2006/06/30,77
Comilla,2006/07/01,79
Comilla,2006/07/02,79
Comilla,2006/07/03,81
Comilla,2006/07/04,92
Comilla,2006/07/05,91
Comilla,2006/07/06,89
Comilla,2006/07/07,93
Comilla,2006/07/08,94
Comilla,2006/07/09,89
Comilla,2006/07/10,95
Comilla,2006/07/11,90
Comilla,2006/07/12,85
Comilla,2006/07/13,85
Comilla,2006/07/14,81
Comilla,2006/07/15,77
Comilla,2006/07/16,81
Comilla,2006/07/17,81
Comilla,2006/07/18,84
Comilla,2006/07/19,92
Comilla,2006/07/20,85
Comilla,2006/07/21,84
Comilla,2006/07/22,86
Comilla,2006/07/23,85
Comilla,2006/07/24,86
Comilla,2006/07/25,82
Comilla,2006/07/26,88
Comilla,2006/07/27,84
Comilla,2006/07/28,77
Comilla,2006/07/29,89
Comilla,2006/07/30,81
Comilla,2006/07/31,80
Comilla,2006/08/01,80
Comilla,2006/08/02,75
Comilla,2006/08/03,81
Comilla,2006/08/04,86
Comilla,2006/08/05,91
Comilla,2006/08/06,88
Comilla,2006/08/07,86
Comilla,2006/08/08,88
Comilla,2006/08/09,81
Comilla,2006/08/10,82
Comilla,2006/08/11,79
Comilla,2006/08/12,78
Comilla,2006/08/13,80
Comilla,2006/08/14,80
Comilla,2006/08/15,79
Comilla,2006/08/16,78
Comilla,2006/08/17,81
Comilla,2006/08/18,86
Comilla,2006/08/19,83
Comilla,2006/08/20,85
Comilla,2006/08/21,82
Comilla,2006/08/22,86
Comilla,2006/08/23,92
Comilla,2006/08/24,91
Comilla,2006/08/25,87
Comilla,2006/08/26,83
Comilla,2006/08/27,76
Comilla,2006/08/28,83
Comilla,2006/08/29,86
Comilla,2006/08/30,82
Comilla,2006/08/31,82
Comilla,2006/09/01,77
Comilla,2006/09/02,87
Comilla,2006/09/03,81
Comilla,2006/09/04,80
Comilla,2006/09/05,82
Comilla,2006/09/06,78
Comilla,2006/09/07,81
Comilla,2006/09/08,81
Comilla,2006/09/09,85
Comilla,2006/09/10,93
Comilla,2006/09/11,96
Comilla,2006/09/12,94
Comilla,2006/09/13,89
Comilla,2006/09/14,78
Comilla,2006/09/15,81
Comilla,2006/09/16,80
Comilla,2006/09/17,82
Comilla,2006/09/18,84
Comilla,2006/09/19,83
Comilla,2006/09/20,93
Comilla,2006/09/21,95
Comilla,2006/09/22,96
Comilla,2006/09/23,91
Comilla,2006/09/24,86
Comilla,2006/09/25,85
Comilla,2006/09/26,81
Comilla,2006/09/27,78
Comilla,2006/09/28,83
Comilla,2006/09/29,78
Comilla,2006/09/30,83
Comilla,2006/10/01,85
Comilla,2006/10/02,81
Comilla,2006/10/03,87
Comilla,2006/10/04,91
Comilla,2006/10/05,91
Comilla,2006/10/06,81
Comilla,2006/10/07,82
Comilla,2006/10/08,81
Comilla,2006/10/09,82
Comilla,2006/10/10,82
Comilla,2006/10/11,82
Comilla,2006/10/12,82
Comilla,2006/10/13,88
Comilla,2006/10/14,85
Comilla,2006/10/15,82
Comilla,2006/10/16,82
Comilla,2006/10/17,85
Comilla,2006/10/18,88
Comilla,2006/10/19,88
Comilla,2006/10/20,88
Comilla,2006/10/21,83
Comilla,2006/10/22,80
Comilla,2006/10/23,80
Comilla,2006/10/24,78
Comilla,2006/10/25,79
Comilla,2006/10/26,80
Comilla,2006/10/27,78
Comilla,2006/10/28,83
Comilla,2006/10/29,81
Comilla,2006/10/30,82
Comilla,2006/10/31,86
Comilla,2006/11/01,84
Comilla,2006/11/02,82
Comilla,2006/11/03,79
Comilla,2006/11/04,76
Comilla,2006/11/05,77
Comilla,2006/11/06,83
Comilla,2006/11/07,81
Comilla,2006/11/08,85
Comilla,2006/11/09,89
Comilla,2006/11/10,86
Comilla,2006/11/11,85
Comilla,2006/11/12,81
Comilla,2006/11/13,85
Comilla,2006/11/14,83
Comilla,2006/11/15,79
Comilla,2006/11/16,80
Comilla,2006/11/17,79
Comilla,2006/11/18,75
Comilla,2006/11/19,81
Comilla,2006/11/20,83
Comilla,2006/11/21,81
Comilla,2006/11/22,77
Comilla,2006/11/23,79
Comilla,2006/11/24,80
Comilla,2006/11/25,83
Comilla,2006/11/26,87
Comilla,2006/11/27,78
Comilla,2006/11/28,74
Comilla,2006/11/29,75
Comilla,2006/11/30,77
Comilla,2006/12/01,84
Comilla,2006/12/02,77
Comilla,2006/12/03,81
Comilla,2006/12/04,82
Comilla,2006/12/05,82
Comilla,2006/12/06,78
Comilla,2006/12/07,78
Comilla,2006/12/08,77
Comilla,2006/12/09,79
Comilla,2006/12/10,80
Comilla,2006/12/11,77
Comilla,2006/12/12,82
Comilla,2006/12/13,69
Comilla,2006/12/14,75
