division_id,Division,District_id,district,period_number,start_date,Last date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,pct_of_cropland_flooded,pct_of_total_area_flooded,population_exposed
BD30,Dhaka,BD3093,Tangail,44,10/16/2025,10/31/2025,219.13,21913,349.7,34970,11.71716675,9.421639584,273406
BD40,Khulna,BD4001,Bagerhat,44,10/16/2025,10/31/2025,550.97,55097,"1,352.98",135298,53.83503706,34.15171833,543834
BD40,Khulna,BD4018,Chuadanga,44,10/16/2025,10/31/2025,31.8,3180,46.41,4641,4.803838521,3.633398028,31159
BD40,Khulna,BD4041,Jessore,44,10/16/2025,10/31/2025,310.74,31074,596.14,59614,20.44460363,21.1163726,407284
BD40,Khulna,BD4044,Jhenaidah,44,10/16/2025,10/31/2025,66.15,6615,107.45,10745,5.308128217,5.014922367,71450
BD40,Khulna,BD4047,Khulna,44,10/16/2025,10/31/2025,396.67,39667,"1,070.39",107039,31.94779304,27.15611804,398188
BD40,Khulna,BD4050,Kushtia,44,10/16/2025,10/31/2025,53.36,5336,159.52,15952,5.671583125,8.989871742,127466
BD40,Khulna,BD4055,Magura,44,10/16/2025,10/31/2025,91,9100,155.94,15594,12.89338578,13.57942564,102444
BD40,Khulna,BD4057,Meherpur,44,10/16/2025,10/31/2025,20.44,2044,26.5,2650,4.377813668,3.340854685,14987
BD40,Khulna,BD4065,Narail,44,10/16/2025,10/31/2025,259.12,25912,365.53,36553,38.91836036,33.60257408,193754
BD40,Khulna,BD4087,Satkhira,44,10/16/2025,10/31/2025,391.68,39168,"1,154.19",115419,38.70241151,31.32907121,598396
BD45,Mymensingh,BD4539,Jamalpur,44,10/16/2025,10/31/2025,41.87,4187,108.33,10833,2.893320498,4.733511063,80983
BD45,Mymensingh,BD4561,Mymensingh,44,10/16/2025,10/31/2025,180.16,18016,288.94,28894,6.158994613,6.010421271,265187
BD45,Mymensingh,BD4572,Netrakona,44,10/16/2025,10/31/2025,667,66700,896.98,89698,29.32493427,28.89324778,437121
BD45,Mymensingh,BD4589,Sherpur,44,10/16/2025,10/31/2025,42.08,4208,53.92,5392,4.299389165,3.667021849,39662
BD50,Rajshahi,BD5088,Sirajganj,44,10/16/2025,10/31/2025,362.73,36273,663.36,66336,22.06369493,24.11438475,549502
BD55,Rangpur,BD5527,Dinajpur,44,10/16/2025,10/31/2025,40.81,4081,67.48,6748,1.435327685,1.750946934,41818
BD55,Rangpur,BD5532,Gaibandha,44,10/16/2025,10/31/2025,90.01,9001,302.49,30249,6.532811935,12.56899283,185051
BD55,Rangpur,BD5549,Kurigram,44,10/16/2025,10/31/2025,129.01,12901,431.63,43163,9.974472847,17.00624832,283868
BD55,Rangpur,BD5552,Lalmonirhat,44,10/16/2025,10/31/2025,43.25,4325,110.03,11003,4.953182183,7.721098596,79871
BD55,Rangpur,BD5573,Nilphamari,44,10/16/2025,10/31/2025,35.84,3584,75.02,7502,3.082999209,4.2279611,56124
BD55,Rangpur,BD5577,Panchagarh,44,10/16/2025,10/31/2025,20.37,2037,32.46,3246,2.059449045,2.126454977,21443
BD55,Rangpur,BD5585,Rangpur,44,10/16/2025,10/31/2025,59.23,5923,108.45,10845,3.493637345,4.153345578,97590
BD55,Rangpur,BD5594,Thakurgaon,44,10/16/2025,10/31/2025,28.38,2838,39.3,3930,1.963980102,1.939135319,22884
BD60,Sylhet,BD6036,Habiganj,44,10/16/2025,10/31/2025,649.55,64955,777.29,77729,33.89140766,27.29686366,408669
BD60,Sylhet,BD6058,Maulvibazar,44,10/16/2025,10/31/2025,270.39,27039,423.45,42345,21.61786169,14.32318003,210103
BD60,Sylhet,BD6090,Sunamganj,44,10/16/2025,10/31/2025,"1,451.60",145160,"2,395.82",239582,60.27763786,58.56282315,1297483
BD60,Sylhet,BD6091,Sylhet,44,10/16/2025,10/31/2025,733.22,73322,"1,106.83",110683,32.46106687,29.24152169,758635
BD50,Rajshahi,BD5081,Rajshahi,44,10/16/2025,10/31/2025,216.1,21610,416.98,41698,14.8560143,15.49650165,268545
BD50,Rajshahi,BD5076,Pabna,44,10/16/2025,10/31/2025,451.57,45157,608.7,60870,27.48112125,23.1592998,425527
BD50,Rajshahi,BD5070,Nawabganj,44,10/16/2025,10/31/2025,101.68,10168,246.22,24622,11.21622628,13.21254728,155442
BD50,Rajshahi,BD5069,Natore,44,10/16/2025,10/31/2025,272.82,27282,375.31,37531,21.0713048,17.8713194,221034
BD50,Rajshahi,BD5064,Naogaon,44,10/16/2025,10/31/2025,235.47,23547,303.49,30349,8.35886905,7.958721206,156209
BD50,Rajshahi,BD5038,Joypurhat,44,10/16/2025,10/31/2025,15.66,1566,22.66,2266,1.98312361,2.128040942,17303
BD50,Rajshahi,BD5010,Bogra,44,10/16/2025,10/31/2025,42.58,4258,152.51,15251,2.0854069,4.73179712,100615
BD10,Barisal,BD1004,Barguna,43,10/1/2025,10/15/2025,74.9,7490,169.61,16961,9.424645372,11.61949587,82603
BD10,Barisal,BD1006,Barisal,43,10/1/2025,10/15/2025,142.22,14222,380.45,38045,14.97962539,15.72642611,224207
BD10,Barisal,BD1009,Bhola,43,10/1/2025,10/15/2025,53.28,5328,247.86,24786,6.608915995,11.71036494,159651
BD10,Barisal,BD1042,Jhalokati,43,10/1/2025,10/15/2025,22.03,2203,65.35,6535,7.078804427,8.129912134,37528
BD10,Barisal,BD1078,Patuakhali,43,10/1/2025,10/15/2025,137.36,13736,366.45,36645,9.131131641,12.90195899,150386
BD10,Barisal,BD1079,Pirojpur,43,10/1/2025,10/15/2025,83.18,8318,194,19400,16.25004424,14.04449245,111492
BD20,Chattogram,BD2003,Bandarban,43,10/1/2025,10/15/2025,0.49,49,7.11,711,0.612193903,0.142955917,4376
BD20,Chattogram,BD2012,Brahamanbaria,43,10/1/2025,10/15/2025,482.67,48267,587.19,58719,32.31871611,27.78493534,564320
BD20,Chattogram,BD2013,Chandpur,43,10/1/2025,10/15/2025,44.75,4475,100.15,10015,7.040426501,6.23224579,85286
BD20,Chattogram,BD2015,Chattogram,43,10/1/2025,10/15/2025,42.19,4219,179.06,17906,3.19326248,3.700834632,218412
BD20,Chattogram,BD2019,Comilla,43,10/1/2025,10/15/2025,118.03,11803,196.36,19636,6.398889712,5.807497731,243417
BD20,Chattogram,BD2022,Cox's Bazar,43,10/1/2025,10/15/2025,64.02,6402,263.78,26378,11.23362859,11.24046778,290323
BD20,Chattogram,BD2030,Feni,43,10/1/2025,10/15/2025,30.52,3052,68.77,6877,6.871921913,6.948491531,57526
BD20,Chattogram,BD2046,Khagrachhari,43,10/1/2025,10/15/2025,11.91,1191,25.76,2576,5.552947036,0.825542087,9733
BD20,Chattogram,BD2051,Lakshmipur,43,10/1/2025,10/15/2025,27.57,2757,75.71,7571,5.831626997,5.582019755,85508
BD20,Chattogram,BD2075,Noakhali,43,10/1/2025,10/15/2025,85.69,8569,311.23,31123,7.410740745,10.6729014,206816
BD20,Chattogram,BD2084,Rangamati,43,10/1/2025,10/15/2025,85.06,8506,449.07,44907,38.88105841,7.148140154,85979
BD30,Dhaka,BD3026,Dhaka,43,10/1/2025,10/15/2025,40.81,4081,75.53,7553,6.327628068,4.661341984,231751
BD30,Dhaka,BD3029,Faridpur,43,10/1/2025,10/15/2025,182.43,18243,247.43,24743,13.64328998,11.05396279,179330
BD30,Dhaka,BD3033,Gazipur,43,10/1/2025,10/15/2025,94.88,9488,166.9,16690,14.10836508,8.34689409,249376
BD30,Dhaka,BD3035,Gopalganj,43,10/1/2025,10/15/2025,237.47,23747,310.68,31068,21.52708174,19.27175687,138311
BD30,Dhaka,BD3048,Kishoreganj,43,10/1/2025,10/15/2025,"1,128.16",112816,"1,345.48",134548,55.22761159,47.57093097,772180
BD30,Dhaka,BD3054,Madaripur,43,10/1/2025,10/15/2025,38.66,3866,62.52,6252,5.492687365,5.037784171,42292
BD30,Dhaka,BD3056,Manikganj,43,10/1/2025,10/15/2025,70.86,7086,173.25,17325,8.565406212,11.47876682,97831
BD30,Dhaka,BD3059,Munshiganj,43,10/1/2025,10/15/2025,57.13,5713,102,10200,10.26075343,9.981789854,79250
BD30,Dhaka,BD3067,Narayanganj,43,10/1/2025,10/15/2025,14.42,1442,52.55,5255,4.767253013,6.807947572,97603
BD30,Dhaka,BD3068,Narsingdi,43,10/1/2025,10/15/2025,73.54,7354,153.42,15342,12.75448332,11.94839122,163310
BD30,Dhaka,BD3082,Rajbari,43,10/1/2025,10/15/2025,72.42,7242,150.11,15011,10.93483349,12.0081833,102355
BD30,Dhaka,BD3086,Shariatpur,43,10/1/2025,10/15/2025,71.43,7143,161.53,16153,10.72901889,12.45433013,124600
BD30,Dhaka,BD3093,Tangail,43,10/1/2025,10/15/2025,192.59,19259,307.42,30742,10.29803835,8.282529142,243044
BD40,Khulna,BD4001,Bagerhat,43,10/1/2025,10/15/2025,473.51,47351,"1,093.37",109337,46.26645443,27.59951762,429350
BD40,Khulna,BD4018,Chuadanga,43,10/1/2025,10/15/2025,21.95,2195,29.09,2909,3.315857092,2.277430481,15888
BD40,Khulna,BD4041,Jessore,43,10/1/2025,10/15/2025,240.29,24029,442.59,44259,15.8094671,15.67734987,297047
BD40,Khulna,BD4044,Jhenaidah,43,10/1/2025,10/15/2025,61.13,6113,87.63,8763,4.905304277,4.089880382,53208
BD40,Khulna,BD4047,Khulna,43,10/1/2025,10/15/2025,312.35,31235,756.53,75653,25.1566621,19.19339491,283514
BD40,Khulna,BD4050,Kushtia,43,10/1/2025,10/15/2025,53.35,5335,148.08,14808,5.670520235,8.345161782,97641
BD40,Khulna,BD4055,Magura,43,10/1/2025,10/15/2025,70.35,7035,108.2,10820,9.967579011,9.422174261,64790
BD40,Khulna,BD4057,Meherpur,43,10/1/2025,10/15/2025,13.23,1323,16.69,1669,2.833584874,2.104108102,8933
BD40,Khulna,BD4065,Narail,43,10/1/2025,10/15/2025,186.6,18660,254.61,25461,28.02626599,23.40588019,131639
BD40,Khulna,BD4087,Satkhira,43,10/1/2025,10/15/2025,317.12,31712,870.61,87061,31.33504069,23.6316401,469397
BD45,Mymensingh,BD4539,Jamalpur,43,10/1/2025,10/15/2025,43.8,4380,121.17,12117,3.026688269,5.294558622,79408
BD45,Mymensingh,BD4561,Mymensingh,43,10/1/2025,10/15/2025,173.27,17327,248.23,24823,5.923451358,5.163587153,206778
BD45,Mymensingh,BD4572,Netrakona,43,10/1/2025,10/15/2025,727.77,72777,969.05,96905,31.99671277,31.21474477,485086
BD45,Mymensingh,BD4589,Sherpur,43,10/1/2025,10/15/2025,68.51,6851,81.37,8137,6.999789726,5.533856971,52732
BD50,Rajshahi,BD5010,Bogra,43,10/1/2025,10/15/2025,44.25,4425,163.92,16392,2.167197165,5.085805415,103906
BD50,Rajshahi,BD5038,Joypurhat,43,10/1/2025,10/15/2025,9.97,997,14.17,1417,1.262563371,1.330729927,11973
BD50,Rajshahi,BD5064,Naogaon,43,10/1/2025,10/15/2025,206.36,20636,263.63,26363,7.325503109,6.913432638,128321
BD50,Rajshahi,BD5069,Natore,43,10/1/2025,10/15/2025,234.03,23403,315.36,31536,18.07535174,15.016651,181748
BD50,Rajshahi,BD5070,Nawabganj,43,10/1/2025,10/15/2025,104.88,10488,243.33,24333,11.56921531,13.0574654,149909
BD50,Rajshahi,BD5076,Pabna,43,10/1/2025,10/15/2025,411.11,41111,556.94,55694,25.01885369,21.18997935,396452
BD50,Rajshahi,BD5081,Rajshahi,43,10/1/2025,10/15/2025,204.09,20409,387.45,38745,14.03037463,14.39905886,229246
BD50,Rajshahi,BD5088,Sirajganj,43,10/1/2025,10/15/2025,412.07,41207,722.67,72267,25.06488785,26.2704149,628754
BD55,Rangpur,BD5527,Dinajpur,43,10/1/2025,10/15/2025,22.47,2247,42.41,4241,0.790291916,1.10043953,34088
BD55,Rangpur,BD5532,Gaibandha,43,10/1/2025,10/15/2025,101.76,10176,346.89,34689,7.385612071,14.41389112,215460
BD55,Rangpur,BD5549,Kurigram,43,10/1/2025,10/15/2025,154.91,15491,495.57,49557,11.97694434,19.52548822,313205
BD55,Rangpur,BD5552,Lalmonirhat,43,10/1/2025,10/15/2025,40.9,4090,113.86,11386,4.684049741,7.989859912,82890
BD55,Rangpur,BD5573,Nilphamari,43,10/1/2025,10/15/2025,27.3,2730,67.45,6745,2.348378303,3.801611186,61158
BD55,Rangpur,BD5577,Panchagarh,43,10/1/2025,10/15/2025,6.35,635,13.65,1365,0.641998107,0.894211659,11576
BD55,Rangpur,BD5585,Rangpur,43,10/1/2025,10/15/2025,45.01,4501,89.77,8977,2.654881258,3.43795143,83471
BD55,Rangpur,BD5594,Thakurgaon,43,10/1/2025,10/15/2025,15.67,1567,22.7,2270,1.084410437,1.12006035,14137
BD60,Sylhet,BD6036,Habiganj,43,10/1/2025,10/15/2025,450.28,45028,540.12,54012,23.49414678,18.96778985,272780
BD60,Sylhet,BD6058,Maulvibazar,43,10/1/2025,10/15/2025,275.23,27523,423.96,42396,22.00482294,14.34043076,215293
BD60,Sylhet,BD6090,Sunamganj,43,10/1/2025,10/15/2025,"1,432.02",143202,"2,355.44",235544,59.46457907,57.57578456,1270860
BD60,Sylhet,BD6091,Sylhet,43,10/1/2025,10/15/2025,721.73,72173,"1,065.12",106512,31.95238236,28.13957842,705905
BD10,Barisal,BD1004,Barguna,42,9/16/2025,9/30/2025,119.1,11910,220.1,22010,14.98631861,15.07842133,107942
BD10,Barisal,BD1006,Barisal,42,9/16/2025,9/30/2025,150.33,15033,402.43,40243,15.83382847,16.63499976,241073
BD10,Barisal,BD1009,Bhola,42,9/16/2025,9/30/2025,69,6900,268.65,26865,8.558843913,12.69260688,166145
BD10,Barisal,BD1042,Jhalokati,42,9/16/2025,9/30/2025,47.04,4704,114.97,11497,15.11515934,14.30292269,69296
BD10,Barisal,BD1078,Patuakhali,42,9/16/2025,9/30/2025,202.78,20278,456.7,45670,13.47998598,16.07947788,191015
BD10,Barisal,BD1079,Pirojpur,42,9/16/2025,9/30/2025,118.32,11832,235.97,23597,23.11499441,17.0852309,137325
BD20,Chattogram,BD2003,Bandarban,42,9/16/2025,9/30/2025,0.46,46,8.87,887,0.574712644,0.17842894,1999
BD20,Chattogram,BD2012,Brahamanbaria,42,9/16/2025,9/30/2025,616.02,61602,724.5,72450,41.24759256,34.28223515,709609
BD20,Chattogram,BD2013,Chandpur,42,9/16/2025,9/30/2025,56.64,5664,136.34,13634,8.911056022,8.484317433,131444
BD20,Chattogram,BD2015,Chattogram,42,9/16/2025,9/30/2025,71.99,7199,212.6,21260,5.448754822,4.3938742,273915
BD20,Chattogram,BD2019,Comilla,42,9/16/2025,9/30/2025,209.66,20966,326.88,32688,11.3665273,9.667726921,403125
BD20,Chattogram,BD2022,Cox's Bazar,42,9/16/2025,9/30/2025,59.7,5970,252.37,25237,10.47559555,10.75425299,254359
BD20,Chattogram,BD2030,Feni,42,9/16/2025,9/30/2025,37.98,3798,83.09,8309,8.551624976,8.394752562,85166
BD20,Chattogram,BD2046,Khagrachhari,42,9/16/2025,9/30/2025,12.05,1205,32.76,3276,5.618220973,1.049874176,9714
BD20,Chattogram,BD2051,Lakshmipur,42,9/16/2025,9/30/2025,68.92,6892,138.99,13899,14.57800989,10.24758851,153539
BD20,Chattogram,BD2075,Noakhali,42,9/16/2025,9/30/2025,145.59,14559,406.89,40689,12.59108117,13.95333628,273892
BD20,Chattogram,BD2084,Rangamati,42,9/16/2025,9/30/2025,91.95,9195,457.42,45742,42.03048814,7.281052551,86716
BD30,Dhaka,BD3026,Dhaka,42,9/16/2025,9/30/2025,36.72,3672,70.02,7002,5.693469802,4.321131741,244057
BD30,Dhaka,BD3029,Faridpur,42,9/16/2025,9/30/2025,183.05,18305,249.07,24907,13.68965757,11.12742882,184787
BD30,Dhaka,BD3033,Gazipur,42,9/16/2025,9/30/2025,80.43,8043,143.86,14386,11.95969438,7.194596636,210093
BD30,Dhaka,BD3035,Gopalganj,42,9/16/2025,9/30/2025,199.11,19911,257.66,25766,18.04967889,15.98287909,115993
BD30,Dhaka,BD3048,Kishoreganj,42,9/16/2025,9/30/2025,"1,184.85",118485,"1,417.57",141757,58.00279712,50.11868931,834777
BD30,Dhaka,BD3054,Madaripur,42,9/16/2025,9/30/2025,46.12,4612,77.07,7707,6.552579961,6.210205152,55700
BD30,Dhaka,BD3056,Manikganj,42,9/16/2025,9/30/2025,90.13,9013,195.49,19549,10.89472286,12.95228933,114750
BD30,Dhaka,BD3059,Munshiganj,42,9/16/2025,9/30/2025,66.53,6653,117.35,11735,11.94902723,11.48395137,103263
BD30,Dhaka,BD3067,Narayanganj,42,9/16/2025,9/30/2025,19.49,1949,62.23,6223,6.443395369,8.062009084,96046
BD30,Dhaka,BD3068,Narsingdi,42,9/16/2025,9/30/2025,77.06,7706,150.49,15049,13.36497803,11.72020202,145261
BD30,Dhaka,BD3082,Rajbari,42,9/16/2025,9/30/2025,85.49,8549,163.57,16357,12.90829764,13.084928,106137
BD30,Dhaka,BD3086,Shariatpur,42,9/16/2025,9/30/2025,82.95,8295,182.83,18283,12.45936045,14.09660854,142388
BD30,Dhaka,BD3093,Tangail,42,9/16/2025,9/30/2025,187.13,18713,299.75,29975,10.00608503,8.075883516,222491
BD40,Khulna,BD4001,Bagerhat,42,9/16/2025,9/30/2025,429.77,42977,962,96200,41.99263822,24.28339533,372522
BD40,Khulna,BD4018,Chuadanga,42,9/16/2025,9/30/2025,14.36,1436,19.95,1995,2.16928054,1.56186793,12216
BD40,Khulna,BD4041,Jessore,42,9/16/2025,9/30/2025,171.41,17141,315.32,31532,11.27762602,11.16921295,206203
BD40,Khulna,BD4044,Jhenaidah,42,9/16/2025,9/30/2025,31.74,3174,41.87,4187,2.546938618,1.954162862,26014
BD40,Khulna,BD4047,Khulna,42,9/16/2025,9/30/2025,346.3,34630,717.07,71707,27.89099435,18.19228278,274911
BD40,Khulna,BD4050,Kushtia,42,9/16/2025,9/30/2025,89.73,8973,179.73,17973,9.537315476,10.12882177,102899
BD40,Khulna,BD4055,Magura,42,9/16/2025,9/30/2025,52.25,5225,75.7,7570,7.403070409,6.592038739,46679
BD40,Khulna,BD4057,Meherpur,42,9/16/2025,9/30/2025,8.16,816,10.1,1010,1.747698607,1.278132437,6594
BD40,Khulna,BD4065,Narail,42,9/16/2025,9/30/2025,120.2,12020,170.15,17015,18.05336105,15.64175455,88084
BD40,Khulna,BD4087,Satkhira,42,9/16/2025,9/30/2025,295.89,29589,738.14,73814,29.23727671,20.03590451,410920
BD45,Mymensingh,BD4539,Jamalpur,42,9/16/2025,9/30/2025,78.24,7824,166.7,16670,5.406577401,7.2840053,110646
BD45,Mymensingh,BD4561,Mymensingh,42,9/16/2025,9/30/2025,306.91,30691,396.19,39619,10.49210167,8.24136117,304341
BD45,Mymensingh,BD4572,Netrakona,42,9/16/2025,9/30/2025,958.16,95816,"1,243.19",124319,42.12590558,40.04525933,663089
BD45,Mymensingh,BD4589,Sherpur,42,9/16/2025,9/30/2025,157.57,15757,188.64,18864,16.09920986,12.82913579,125262
BD50,Rajshahi,BD5010,Bogra,42,9/16/2025,9/30/2025,45.61,4561,163.67,16367,2.233804807,5.078048879,97623
BD50,Rajshahi,BD5038,Joypurhat,42,9/16/2025,9/30/2025,6.34,634,8.4,840,0.802873799,0.791683231,7843
BD50,Rajshahi,BD5064,Naogaon,42,9/16/2025,9/30/2025,196.98,19698,248.21,24821,6.992525695,6.509058587,123213
BD50,Rajshahi,BD5069,Natore,42,9/16/2025,9/30/2025,214.16,21416,291.19,29119,16.5406885,13.86573631,161634
BD50,Rajshahi,BD5070,Nawabganj,42,9/16/2025,9/30/2025,135.28,13528,290.5,29050,14.92261105,15.5886808,177268
BD50,Rajshahi,BD5076,Pabna,42,9/16/2025,9/30/2025,383.5,38350,524.26,52426,23.33859646,19.94659851,368256
BD50,Rajshahi,BD5081,Rajshahi,42,9/16/2025,9/30/2025,192.16,19216,364.5,36450,13.21023465,13.54615293,200612
BD50,Rajshahi,BD5088,Sirajganj,42,9/16/2025,9/30/2025,489.54,48954,813.7,81370,29.77713786,29.57952676,730342
BD55,Rangpur,BD5527,Dinajpur,42,9/16/2025,9/30/2025,22.59,2259,44.01,4401,0.794512433,1.141955758,43017
BD55,Rangpur,BD5532,Gaibandha,42,9/16/2025,9/30/2025,129.59,12959,404.04,40404,9.405478266,16.78857438,250702
BD55,Rangpur,BD5549,Kurigram,42,9/16/2025,9/30/2025,232.11,23211,629.77,62977,17.94570105,24.81297641,407358
BD55,Rangpur,BD5552,Lalmonirhat,42,9/16/2025,9/30/2025,45.81,4581,128.71,12871,5.246364758,9.031924023,89654
BD55,Rangpur,BD5573,Nilphamari,42,9/16/2025,9/30/2025,29.57,2957,72.59,7259,2.543646389,4.09101168,56142
BD55,Rangpur,BD5577,Panchagarh,42,9/16/2025,9/30/2025,6.53,653,17.06,1706,0.660196478,1.117600798,11575
BD55,Rangpur,BD5585,Rangpur,42,9/16/2025,9/30/2025,52.21,5221,103.78,10378,3.079567885,3.974497041,93584
BD55,Rangpur,BD5594,Thakurgaon,42,9/16/2025,9/30/2025,24.85,2485,33.22,3322,1.719693641,1.639136776,20150
BD60,Sylhet,BD6036,Habiganj,42,9/16/2025,9/30/2025,579.13,57913,686.92,68692,30.21712096,24.12307303,396970
BD60,Sylhet,BD6058,Maulvibazar,42,9/16/2025,9/30/2025,298.04,29804,458.56,45856,23.82849772,15.51077443,242754
BD60,Sylhet,BD6090,Sunamganj,42,9/16/2025,9/30/2025,"1,545.22",154522,"2,512.84",251284,64.165205,61.42323068,1388856
BD60,Sylhet,BD6091,Sylhet,42,9/16/2025,9/30/2025,955.26,95526,"1,348.15",134815,42.29120692,35.616994,871058
BD10,Barisal,BD1004,Barguna,41,9/1/2025,9/15/2025,216.65,21665,353.87,35387,27.26100694,24.24195704,164009
BD10,Barisal,BD1006,Barisal,41,9/1/2025,9/15/2025,250.25,25025,575.02,57502,26.35811598,23.76924573,329389
BD10,Barisal,BD1009,Bhola,41,9/1/2025,9/15/2025,251.85,25185,549.65,54965,31.23978028,25.96870044,335772
BD10,Barisal,BD1042,Jhalokati,41,9/1/2025,9/15/2025,84.48,8448,166.55,16655,27.14559228,20.71976842,104322
BD10,Barisal,BD1078,Patuakhali,41,9/1/2025,9/15/2025,450.66,45066,814.1,81410,29.95803571,28.66280478,326844
BD10,Barisal,BD1079,Pirojpur,41,9/1/2025,9/15/2025,175.04,17504,351.06,35106,34.19581323,25.41823605,200999
BD20,Chattogram,BD2003,Bandarban,41,9/1/2025,9/15/2025,1.45,145,14.69,1469,1.811594203,0.295361804,4129
BD20,Chattogram,BD2012,Brahamanbaria,41,9/1/2025,9/15/2025,783.8,78380,956.54,95654,52.48183995,45.26201409,1039550
BD20,Chattogram,BD2013,Chandpur,41,9/1/2025,9/15/2025,59.38,5938,145.66,14566,9.342134651,9.064292778,137249
BD20,Chattogram,BD2015,Chattogram,41,9/1/2025,9/15/2025,220.88,22088,448.32,44832,16.71789089,9.265577053,452691
BD20,Chattogram,BD2019,Comilla,41,9/1/2025,9/15/2025,273.96,27396,434.57,43457,14.85249365,12.85274134,562466
BD20,Chattogram,BD2022,Cox's Bazar,41,9/1/2025,9/15/2025,127.85,12785,392.38,39238,22.43391777,16.72050476,417498
BD20,Chattogram,BD2030,Feni,41,9/1/2025,9/15/2025,90.18,9018,155.71,15571,20.30504319,15.73169962,147812
BD20,Chattogram,BD2046,Khagrachhari,41,9/1/2025,9/15/2025,26.76,2676,58.75,5875,12.47664674,1.882787175,28840
BD20,Chattogram,BD2051,Lakshmipur,41,9/1/2025,9/15/2025,128.32,12832,231.82,23182,27.14234226,17.0918481,247731
BD20,Chattogram,BD2075,Noakhali,41,9/1/2025,9/15/2025,316.34,31634,650.49,65049,27.35807828,22.300449,396667
BD20,Chattogram,BD2084,Rangamati,41,9/1/2025,9/15/2025,99.61,9961,512.29,51229,45.53188606,8.154454137,97917
BD30,Dhaka,BD3026,Dhaka,41,9/1/2025,9/15/2025,73.71,7371,128.64,12864,11.42880335,7.938737319,365515
BD30,Dhaka,BD3029,Faridpur,41,9/1/2025,9/15/2025,272.44,27244,367.81,36781,20.37481731,16.43195268,265736
BD30,Dhaka,BD3033,Gazipur,41,9/1/2025,9/15/2025,92.39,9239,151.54,15154,13.73810971,7.578681873,238874
BD30,Dhaka,BD3035,Gopalganj,41,9/1/2025,9/15/2025,305.11,30511,401.01,40101,27.65876915,24.87500715,189787
BD30,Dhaka,BD3048,Kishoreganj,41,9/1/2025,9/15/2025,"1,244.31",124431,"1,496.88",149688,60.91358441,52.92272244,915697
BD30,Dhaka,BD3054,Madaripur,41,9/1/2025,9/15/2025,73.6,7360,114.04,11404,10.4568492,9.189201966,71288
BD30,Dhaka,BD3056,Manikganj,41,9/1/2025,9/15/2025,166.32,16632,309.51,30951,20.10440815,20.50674239,206446
BD30,Dhaka,BD3059,Munshiganj,41,9/1/2025,9/15/2025,79.89,7989,143.45,14345,14.34853127,14.03811524,133619
BD30,Dhaka,BD3067,Narayanganj,41,9/1/2025,9/15/2025,40.66,4066,101.86,10186,13.44219886,13.19614728,187260
BD30,Dhaka,BD3068,Narsingdi,41,9/1/2025,9/15/2025,107.28,10728,196.01,19601,18.60621391,15.26531197,217457
BD30,Dhaka,BD3082,Rajbari,41,9/1/2025,9/15/2025,145.1,14510,257.6,25760,21.90892488,20.60694169,174821
BD30,Dhaka,BD3086,Shariatpur,41,9/1/2025,9/15/2025,76.8,7680,173.43,17343,11.5356104,13.37184718,124528
BD30,Dhaka,BD3093,Tangail,41,9/1/2025,9/15/2025,285.08,28508,468.95,46895,15.24359922,12.63448065,375932
BD40,Khulna,BD4001,Bagerhat,41,9/1/2025,9/15/2025,632.28,63228,"1,379.16",137916,61.7798015,34.81360447,556023
BD40,Khulna,BD4018,Chuadanga,41,9/1/2025,9/15/2025,27.75,2775,39.43,3943,4.192028898,3.086939975,26224
BD40,Khulna,BD4041,Jessore,41,9/1/2025,9/15/2025,327.28,32728,554.9,55490,21.53282447,19.65557614,368362
BD40,Khulna,BD4044,Jhenaidah,41,9/1/2025,9/15/2025,158.34,15834,198.58,19858,12.70580532,9.268155269,127796
BD40,Khulna,BD4047,Khulna,41,9/1/2025,9/15/2025,528.62,52862,"1,086.49",108649,42.57504312,27.56457991,462280
BD40,Khulna,BD4050,Kushtia,41,9/1/2025,9/15/2025,129.02,12902,245.49,24549,13.71341182,13.83477692,160128
BD40,Khulna,BD4055,Magura,41,9/1/2025,9/15/2025,173.48,17348,229.22,22922,24.57961061,19.96055432,146917
BD40,Khulna,BD4057,Meherpur,41,9/1/2025,9/15/2025,19.63,1963,23.86,2386,4.20432888,3.008029917,15835
BD40,Khulna,BD4065,Narail,41,9/1/2025,9/15/2025,208.86,20886,287.35,28735,31.36959225,26.41585759,152677
BD40,Khulna,BD4087,Satkhira,41,9/1/2025,9/15/2025,462.22,46222,"1,145.93",114593,45.67256088,31.10486364,642580
BD45,Mymensingh,BD4539,Jamalpur,41,9/1/2025,9/15/2025,212.82,21282,348.42,34842,14.70638807,15.2243139,276793
BD45,Mymensingh,BD4561,Mymensingh,41,9/1/2025,9/15/2025,576.66,57666,758.59,75859,19.71384233,15.77990404,597325
BD45,Mymensingh,BD4572,Netrakona,41,9/1/2025,9/15/2025,"1,210.33",121033,"1,569.42",156942,53.21266521,50.55368117,893954
BD45,Mymensingh,BD4589,Sherpur,41,9/1/2025,9/15/2025,244.84,24484,297,29700,25.01574247,20.19854394,206401
BD50,Rajshahi,BD5010,Bogra,41,9/1/2025,9/15/2025,328.33,32833,527.46,52746,16.08035809,16.36504956,335960
